# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
23028054 35.26644 35.18038 34.83696  -60.78   31.59  366.06   10.61   10.90 8.5676e+07 1.2552e+08 11.48732 1.11311 0.69460  684.01   37156      721       -1       -1
23028073 34.98188 35.24803 34.92901 -128.43   77.35  159.88    8.64    9.06 7.2056e+07 1.2728e+08 10.84366 1.45930 0.93360  702.62   37897      840 23036808 23036808
23028087 35.00074 35.19237 34.99885 -100.11   27.56  332.72   11.36   11.66 7.8113e+07 2.0669e+08 11.13803 1.10847 0.43230  1782.3   75145     1289 23036808 23036808
23028088 35.02964 35.20108 34.92438 -111.24   55.38  327.33   10.29   12.47 7.4887e+07 2.1343e+08 10.98310 1.37642 0.43230  1895.5   78624      622 23036808 23036808
23028096 34.96620 35.24900 35.03383 -182.90   51.74  326.44    9.79   10.06 1.061e+08 1.438e+08 12.33521 2.08834 0.54850  888.12   45023     1163 23036808 23036808
23028116 35.08389 35.40632 35.03100  -77.27   41.48  296.56   10.29   11.54 3.4803e+07 9.5066e+07 8.50704 0.69868 0.36590  401.21   25098      361 23036808 23036808
23028132 35.14342 35.16810 34.75748  -51.24   61.15  324.40   11.60   11.63 9.3239e+07 1.0849e+08 11.81549 1.13063 0.69460  517.05   30245      614       -1       -1
23028185 34.97704 35.28056 34.94883   19.06  201.89  378.76    9.28    9.88 2.4394e+07 5.2643e+07 7.55775 0.63243 0.25000  128.98   10894      137 23036808 23036808
23028203 34.89467 35.35232 35.13737   56.56   59.68  244.42    8.06    8.32 3.631e+07 5.2075e+07 8.62817 1.01497 0.53520  126.32   10729      232 23036808 23036808
23028212 34.71698 35.37054 35.06877   38.18   71.63  305.48   17.99   19.82 3.769e+08 8.0159e+08 18.82254 1.65822 0.64140   24052 5.0929e+05     2668 23036808 23036808
23028216 34.82751 35.35052 35.07746  120.85  174.31  231.94    8.91    8.61 7.5085e+07 7.9117e+07 10.99296 1.04532 0.97340  281.99   19365      979 23036808 23036808
23028226 34.97520 35.29537 34.91061  -34.84  120.01  357.18   13.33   17.86 8.3211e+07 4.4371e+08 11.37606 1.07653 0.33930  7726.5 2.2097e+05      964 23036808 23036808
23028227 34.86854 35.28913 35.18079   86.28  209.57  276.51    9.39    9.39 8.6803e+07 8.6995e+07 11.53803 0.87688 1.00000  336.93   22074      553       -1       -1
23028234 35.08304 35.41504 34.93076   52.13   69.54  298.94    8.07    8.88 1.0592e+07 3.7197e+07 5.72254 0.46180 0.28950  66.212  6671.6       76 23029072 23036808
23028243 35.03006 35.38361 35.14744   99.07  135.03  199.00   10.91   11.15 2.0141e+08 2.0174e+08 15.27465 2.00221 0.98670  1701.2   72613     1432 23036808 23036808
23028256 34.91364 35.65579 34.85079  -67.69  -90.58  295.42    9.77   10.00 9.3042e+07 1.189e+08 11.80704 1.78094 0.62820  616.43   34419     1611 23036808 23036808
23028261 34.82995 35.32208 34.78670  -64.80   30.87  414.12    8.63   13.05 1.5324e+07 9.8216e+07 6.47183 0.52372 0.22640  427.12   26280      299 23036808 23036808
23028270 34.90430 35.59208 34.68758 -103.47   22.78  348.04   15.89   16.12 1.5958e+08 2.9743e+08 14.13521 1.01160 0.40570  3584.8 1.2562e+05     1140 23036808 23036808
23028311 34.87104 35.54921 34.92749 -118.30 -155.79  265.77   11.96   12.19 1.1196e+08 1.5526e+08 12.55915 1.39968 0.56180  1028.9   50168      780 23036808 23036808
23028321 34.85627 35.51448 34.97445 -125.31  -47.98  349.86    9.28    9.12 1.9296e+07 5.5475e+07 6.98873 0.37786 0.39240  142.64   11731      230 23036808 23036808
23028340 34.83743 35.72863 35.08708  -41.39  -17.32  228.24    9.36    9.36 4.1423e+07 4.3e+07 9.01549 0.50099 1.00000  81.405  7766.2      292       -1       -1
23028354 34.93850 35.58285 34.73807 -119.99    7.47  296.68    8.33    8.89 3.007e+07 4.3438e+07 8.10282 0.69175 0.53520   89.18    8305      348 23036808 23036808
23028355 34.94953 35.60745 34.80727 -127.78   10.23  268.98   12.94   12.76 1.0213e+08 1.516e+08 12.18028 1.13188 0.54850  982.83   48506     1079 23036808 23036808
23028379 35.13691 35.52059 34.72956  -48.60   36.75  367.62    8.93    9.46 2.5718e+07 4.5455e+07 7.69155 0.65223 0.49870  97.302  8854.8      171 23036808 23036808
23028384 35.00318 35.58783 34.81672 -226.40  -74.26  238.40   11.25   11.47 1.1063e+08 1.7756e+08 12.50986 0.97664 0.56180  1331.4   60636     1116 23036808 23036808
23028397 34.93254 35.45935 34.89227 -274.81  -75.20  234.04    9.47   17.07 1.2293e+07 1.63e+08 6.01408 0.41723 0.18990  1129.7   53739       75 23036199 23036808
23028402 34.92509 35.49107 34.91479 -249.55 -222.89  219.68   13.66   15.35 7.4141e+07 1.7685e+08 10.94648 0.88063 0.21310  1321.2   60297      426 23036699 23036808
23028404 34.90730 35.51620 34.94161 -107.36 -187.33  189.88   10.43   10.24 5.8254e+07 7.9366e+07 10.10141 0.64287 0.50860   283.7   19451      350 23036699 23036808
23028413 34.90656 35.48951 34.92786 -228.20 -121.77  216.61   13.14   19.59 7.6592e+07 6.1521e+08 11.06620 1.03663 0.36590   14470 3.5052e+05      462 23036699 23036808
23028417 34.91712 35.44383 34.98055 -195.78  -43.67  195.45   10.75   12.53 5.5789e+07 1.5543e+08 9.95634 0.97783 0.47210  1031.1   50247      335 23036808 23036808
23028418 34.97753 35.44408 34.93459 -169.17   -4.21  173.26   13.10   18.26 4.3127e+07 5.2284e+08 9.13803 0.61154 0.31610   10588 2.7859e+05      258 23030063 23036808
23028419 35.00473 35.51341 34.97862 -179.78  -24.85  179.27    8.20    8.77 2.6282e+07 4.4948e+07 7.74789 0.96734 0.45880  95.229  8715.7      148 23036808 23036808
23028421 34.95998 35.52851 34.99890  -64.99 -141.38  177.86   14.97   21.19 8.8127e+07 5.1756e+08 11.59577 0.72565 0.28950   10384 2.7462e+05      484 23036818 23036808
23028436 34.88713 35.41314 34.97348 -228.64  -69.30  288.62   10.44   11.04 4.1986e+07 8.6366e+07 9.05634 0.85870 0.40570  333.69   21917      263 23036808 23036808
23028445 34.93370 35.42318 34.96166 -129.31 -132.57  274.44   11.06   12.04 2.7239e+07 9.696e+07 7.83944 0.53224 0.40570  416.69   25807      151 23036808 23036808
23028446 34.97712 35.42004 34.94165  -73.37  -38.28  272.28   10.24   10.11 1.3049e+07 4.7282e+07 6.13521 0.31060 0.21310  104.95  9361.3       83 23029917 23036808
23028447 35.03232 35.51739 34.95520  -48.91  -53.27  364.49   10.67   16.68 2.231e+07 3.0324e+08 7.33662 0.52907 0.23970  3720.4 1.291e+05      165 23036808 23036808
23028448 34.91771 35.54041 34.88677 -228.75 -196.67  360.71   10.60   11.36 8.7746e+07 1.9807e+08 11.57887 0.73841 0.50860  1642.4   70759      636 23036808 23036808
23028466 34.91709 35.55858 35.07469  -88.82  -90.65  200.21    8.12    8.80 3.2901e+07 4.0221e+07 8.35070 0.79027 0.45880  76.931  7449.9      191 23036808 23036808
23028468 35.01589 35.59180 35.05759  -96.30  -55.98  217.46   12.64   13.58 1.9859e+08 2.9653e+08 15.20282 0.86542 0.48540  3563.8 1.2508e+05     1212 23036808 23036808
23028472 34.98367 35.48432 35.08794  -64.61  -92.79  274.22   10.12   11.79 3.4225e+07 1.2709e+08 8.46056 0.72337 0.32930  700.61   37817      184 23036808 23036808
23028473 35.03033 35.41969 35.02800  -90.71  -17.83  255.93   11.07   16.40 3.5366e+07 2.2085e+08 8.55352 0.54415 0.22640    2024   82510      258 23036808 23036808
23028481 35.03865 35.44056 34.89789 -293.60  -17.37  190.31    8.13    7.38 6.8845e+07 1.0471e+08 10.67887 1.20515 0.57500  483.02   28768      860 23036808 23036808
23028501 35.10851 35.39744 35.07589 -175.64  -17.27  157.48   13.12   13.14 2.5e+08 2.8647e+08 16.41549 2.52769 0.96020  3335.4 1.1914e+05     1673 23036808 23036808
23028504 35.16665 35.39959 35.02368 -190.39   47.35  212.30    8.74    9.87 5.0873e+07 1.0471e+08 9.65493 1.49079 0.61490  483.02   28768      573 23036808 23036808
23028526 34.94046 35.66851 34.95690 -147.58  -54.11  298.29    9.11    8.75 3.9901e+07 5.1502e+07 8.90423 0.54838 0.56180  123.67   10563      338 23036808 23036808
23028527 34.93819 35.58385 34.96404 -170.71   -1.31  300.70    8.71    9.31 2.062e+07 5.7685e+07 7.14507 0.48210 0.26290  153.75   12396      486 23031058 23036808
23028560 35.14163 35.66525 35.14563 -113.02    2.35  303.48    8.29    7.95 2.931e+07 3.8141e+07 8.03380 0.80450 0.56180  69.475  6911.8      173       -1       -1
23028568 35.00523 35.64296 35.01113 -135.68  -62.18  304.40   12.11   12.41 1.0307e+08 1.5615e+08 12.21690 1.13672 0.61490  1040.3   50576      602 23028569 23036808
23028569 35.00360 35.65052 35.01485 -131.37  -81.83  294.11   19.29   21.39 9.0056e+08 1.1727e+09 25.16338 4.31027 0.58830   49935 8.7141e+05     7475 23036808 23036808
23028588 34.83102 35.57362 34.84555 -137.28   55.65  329.85   29.98   36.93 8.4451e+08 9.137e+09 24.62958 1.84208 0.37920 2.5695e+06 1.5724e+07     5394 23036808 23036808
23028602 35.00925 35.03675 34.89985  -97.55   63.89  258.42   11.17   11.17 1.1442e+08 1.3604e+08 12.65070 1.27060 1.00000  572.66   32605     1288       -1       -1
23028630 34.76280 35.37196 34.82066 -225.34  -81.10  398.13    8.06    7.45 3.8197e+07 6.1464e+07 8.77606 0.98863 0.86720  173.67   13558      495 23036808 23036808
23028645 34.84801 35.44165 34.78637 -224.28 -148.78  327.92    9.03   10.32 7.1493e+07 1.4131e+08 10.81408 1.46514 0.54850  858.84   43926      985 23036153 23036808
23028649 34.90720 35.35863 34.79197 -226.13  157.22  259.65   11.38   11.62 1.5789e+08 1.9385e+08 14.08451 1.75782 0.89380  1575.8   68637     1951 23036808 23036808
23028666 34.88087 35.43404 34.91342 -199.33   65.07  251.25    9.15   16.05 2.0423e+07 2.1108e+08 7.12254 0.81639 0.28950  1855.7   77406      138 23036808 23036808
23028677 34.89050 35.53799 34.85059 -113.02  179.72  345.94    8.03    8.64 1.2104e+07 3.4296e+07 5.98310 0.44132 0.30280  56.653  5948.8       78 23030090 23036808
23028685 34.89978 35.49182 35.04104  -85.30  149.17  351.39    8.87    9.00 2.5718e+07 6.6761e+07 7.69155 0.84765 0.41900  203.53   15237      332 23036808 23036808
23028708 35.00989 35.49513 34.83531 -164.12   91.63  174.13    9.09    9.11 7.1873e+07 8.4667e+07 10.83380 1.64472 0.88050  321.19   21311      462 23036808 23036808
23028710 34.91313 35.50000 34.86076 -192.29   99.83  347.37    9.34   13.40 2.062e+07 1.6061e+08 7.14507 0.55930 0.27620  1098.1   52627      146 23036635 23036808
23028722 35.17401 35.35408 34.80918 -234.82   58.16  257.83    8.27    7.82 3.9901e+07 5.2385e+07 8.90423 0.70235 0.57500  127.77   10819      405 23036808 23036808
23028729 34.97701 35.73008 34.85303  -60.66  232.69  345.15   10.74   10.98 1.1215e+08 1.4338e+08 12.56620 0.89609 0.86720  883.12   44836      907 23036808 23036808
23028741 34.91440 35.46610 34.90708 -264.86  109.03  146.63    9.04   11.85 1.4944e+07 1.426e+08 6.41831 0.52753 0.33930  873.93   44492      115 23036699 23036808
23028746 34.97171 35.48186 34.92813 -255.40  202.89  331.31    8.10    9.71 1.3996e+07 4.8667e+07 6.27887 0.35933 0.27620  110.93  9750.8       85 23036808 23036808
23028751 35.01646 35.46817 34.91085  -85.05   71.07  251.49   11.16   13.81 4.1225e+07 2.1545e+08 9.00141 0.90865 0.40570  1930.1   79677      251 23036808 23036808
23028756 35.01019 35.47610 34.89601 -148.16  105.11  271.26    8.43    8.31 1.3806e+07 5.7812e+07 6.25070 0.41198 0.43230   154.4   12435       75 23036808 23036808
23028762 34.90349 35.52632 34.86513 -175.72  -69.47  324.63   10.27   12.07 4.5197e+07 1.4714e+08 9.28169 1.15026 0.47210  928.07   46503      488 23030090 23036808
23028764 34.96746 35.59808 34.98570 -169.35   74.03  299.78   15.23   15.68 1.6775e+08 2.7732e+08 14.37042 1.12546 0.41900    3134 1.138e+05      940 23036808 23036808
23028768 34.95680 35.62638 34.88525  -81.10  131.62  288.37    9.09    9.71 2.0042e+07 5.3145e+07 7.07887 0.69948 0.25000  131.36   11041      123 23036808 23036808
23028770 34.88568 35.54377 34.86883 -174.77  -21.53  357.71   11.94   14.06 3.6873e+07 1.7446e+08 8.67324 0.63888 0.30280  1287.1   59147      343 23030090 23036808
23028781 34.95009 35.61018 34.93003 -135.75  129.97  261.42    8.84    9.34 4.9169e+07 1.0427e+08 9.54648 0.87395 0.56180  479.12   28597      352 23036808 23036808
23028791 34.97147 35.61228 35.14739  -98.65   81.29  320.46    9.45    9.91 4.0282e+07 7.9812e+07 8.93239 0.66477 0.40570  286.77   19606      321 23036808 23036808
23028796 35.14199 35.46438 34.96359  -35.09   95.47  256.78   12.55   13.11 6.6e+07 1.2842e+08 10.53099 0.81625 0.35260  714.69   38375      359 23036808 23036808
23028805 35.03789 35.54044 34.96425 -257.26   47.60  270.66   18.29   19.11 5.0958e+08 6.7629e+08 20.81127 1.90354 0.50860   17354 4.0063e+05     2931 23036808 23036808
23028815 35.14374 35.49180 35.12542  -70.36   56.25  338.90    8.70    9.55 1.2672e+07 4.7657e+07 6.07465 0.40840 0.22640  106.55  9466.5       83 23036808 23036808
23028817 35.17170 35.45921 35.05539  -76.35   69.18  273.02   12.28   12.77 7.7732e+07 1.4305e+08 11.12113 1.06725 0.37920  879.24   44691      485 23036808 23036808
23028824 35.03223 35.51755 35.00151 -146.04  193.32  341.90   12.70   12.87 8.5479e+07 1.4498e+08 11.47887 1.26078 0.40570  902.08   45542     1324 23036808 23036808
23028832 35.09329 35.44663 35.17249  -35.02  191.54  394.09    9.54    9.49 5.9014e+07 7.6915e+07 10.14507 0.98377 0.92030  267.12   18609      510       -1       -1
23028834 34.94035 35.43651 34.90080 -251.43  265.82  297.22    8.58   14.38 1.5507e+07 1.9826e+08 6.49859 0.56373 0.25000  1645.4   70854       88 23036808 23036808
23028837 34.92118 35.48939 34.88639 -172.21  328.16  368.24    9.05    9.09 2.7239e+07 7.1367e+07 7.83944 1.00392 0.43230  231.35   16742      170 23036699 23036808
23028861 34.82229 35.39849 34.81351   12.90 -128.64  292.80    8.79    9.53 4.3127e+07 7.0981e+07 9.13803 0.82184 0.39240  228.96   16614      569 23036808 23036808
23028869 34.78273 35.49724 34.83559  -32.33  -44.23  216.92    8.36    8.02 2.231e+07 3.4991e+07 7.33662 0.57095 0.47210  58.877  6119.7      541 23036808 23036808
23028875 34.65006 35.61096 34.86662  -71.02   71.27  338.86   19.63   28.80 4.1746e+08 3.7531e+09 19.47324 2.03392 0.45880 4.659e+05 4.4969e+06     3229       -1       -1
23028876 34.73826 35.56496 34.81514  -22.45   24.52  350.20    8.06   10.31 1.9099e+07 8.5545e+07 6.96479 0.91382 0.30280  327.62   21623      187 23030464 23036808
23028884 34.72271 35.31210 34.81976   25.80    8.04  376.30    8.65    9.47 3.4042e+07 9.0845e+07 8.44507 0.81612 0.44560   367.7   23539      337 23036808 23036808
23028889 34.89480 35.43717 34.88830  -51.54  -83.03  166.17    8.74   11.43 1.1725e+07 1.0654e+08 5.91972 0.32999 0.27620  499.32   29479       77 23036808 23036808
23028901 34.75798 35.51923 34.97361   26.99   50.11  339.79    8.89   13.48 2.3831e+07 1.7413e+08 7.49859 0.64839 0.39240  1282.4   58990      160 23036808 23036808
23028903 34.84408 35.49475 34.89742  -87.70  -71.88  207.84    8.43    8.76 3.7634e+07 7.5211e+07 8.73239 0.97213 0.64140  255.87   18029      336 23036808 23036808
23028906 34.84860 35.45251 34.90865   94.94   28.04  273.87    8.21    9.70 1.4563e+07 1.1099e+08 6.36338 0.63908 0.43230  540.14   31233      123 23036808 23036808
23028907 34.81850 35.42783 34.93194   32.89   28.75  316.39   10.74   15.41 2.6282e+07 3.3943e+08 7.74789 0.63505 0.27620  4619.4 1.5138e+05      186 23036808 23036808
23028913 34.86474 35.61492 34.89018   35.33  -36.63  375.79    9.86   10.24 2.9507e+07 7.0479e+07 8.05211 0.45200 0.53520  225.86   16449      236 23036808 23036808
23028918 34.83618 35.51959 35.06590  -35.29   54.13  225.73    8.38    9.76 2.969e+07 1.0364e+08 8.06901 0.84609 0.37920  473.54   28352      308 23036808 23036808
23028920 34.87102 35.47017 35.09154   47.57    0.33  294.93    8.35   11.01 2.0042e+07 9.5254e+07 7.07887 0.38529 0.28950  402.73   25168      174 23036808 23036808
23028933 34.84208 35.68993 35.14625  -57.58  -50.60  452.51   14.67   16.26 4.0225e+08 5.4669e+08 19.23521 3.32012 0.40570   11535 2.9669e+05     4098       -1       -1
23028954 34.83836 35.59790 34.82789   80.95  -75.34  283.43   10.56   10.36 7.8296e+07 1.025e+08 11.14789 1.24704 0.54850  463.63   27914      597 23036808 23036808
23028961 34.85191 35.60635 34.99865   19.15  -69.43  208.35    8.41   10.17 2.3634e+07 4.8033e+07 7.47887 0.58722 0.26290  108.17  9571.9      255 23036808 23036808
23028965 34.74613 35.70892 35.03658  -27.11   -2.66  250.22   10.73   11.03 9.5887e+07 1.0956e+08 11.92676 0.93967 0.57500  526.88   30667      563       -1       -1
23028969 34.86278 35.66355 35.09021   44.96  -20.73  302.36   10.49   10.72 4.7099e+07 9.4437e+07 9.40986 0.77548 0.62820  396.12   24864      451 23036808 23036808
23028970 34.91270 35.44745 34.79889   -9.48 -205.04  312.07    8.20    8.52 3.3099e+07 4.2615e+07 8.36620 0.60478 0.86720  85.965  8083.7      259 23036808 23036808
23028971 34.96760 35.48432 34.82923   38.87 -139.34  301.09    8.24    9.01 2.4592e+07 4.9803e+07 7.57746 0.87504 0.44560  115.95   10074      151 23036794 23036808
23028977 34.92905 35.41763 34.82800  -25.86   -6.87  104.16    8.19    8.57 2.6662e+07 3.9714e+07 7.78451 0.63005 0.89380   75.08  7317.7      195 23036808 23036808
23028979 34.89408 35.45225 34.85962   14.81 -107.65  257.44   11.76   11.24 2.4958e+07 1.1077e+08 7.61549 0.37623 0.26290  538.04   31143      139 23036808 23036808
23029006 34.89257 35.55931 35.05885    1.77 -184.35  362.39    8.94    8.45 6.3169e+07 7.1491e+07 10.37746 0.96676 0.49870  232.12   16783      477 23036808 23036808
23029009 34.98116 35.45865 34.96623  -44.13  -99.37  232.13    9.78    9.99 1.8915e+07 3.8197e+07 6.94225 0.53543 0.52190  69.672  6926.2      151 23036808 23036808
23029014 34.98001 35.48249 34.90586  199.63   34.03  229.53   11.67   17.28 6.1845e+07 5.0944e+08 10.30423 1.11027 0.35260   10073 2.6856e+05      392 23036808 23036808
23029018 34.90594 35.48166 35.00406  120.69 -102.30  382.48   10.65   11.35 7.3e+07 1.3308e+08 10.89014 1.69884 0.49870  765.31   40355      434 23036808 23036808
23029020 34.98104 35.46735 34.87600  -15.08   -1.89  283.87   15.98   19.14 1.0459e+08 8.0249e+08 12.27746 1.05378 0.33930   24103 5.1009e+05      666 23036808 23036808
23029023 34.92450 35.47380 34.98454  146.46  -25.58  441.55   12.21   14.58 5.3338e+07 2.6916e+08 9.80845 0.69244 0.27620  2959.2 1.091e+05      349 23036808 23036808
23029027 34.94711 35.50297 34.89714  -51.04 -183.25  273.35   22.75   26.31 3.8831e+08 1.3732e+09 19.00986 1.42357 0.36590   67606 1.0888e+06     2161 23036808 23036808
23029028 34.90480 35.58355 34.99200  -38.86  -94.46  194.84    9.52    9.57 5.6549e+07 7.8169e+07 10.00141 1.31842 0.52190  275.54   19038      353 23036808 23036808
23029037 35.06746 35.47376 35.01442   18.91 -104.39  263.51    8.71   10.10 2.8746e+07 6.3291e+07 7.98169 0.98685 0.26290  183.71   14131      161 23036808 23036808
23029045 34.96811 35.40487 35.01455   30.79   45.52  294.28    9.73   10.78 1.3049e+07 5.3085e+07 6.13521 0.32661 0.23970  131.07   11024      203 23036808 23036808
23029052 34.86026 35.56817 35.02763   10.78  -99.99  331.66    8.09   10.68 1.7592e+07 1.078e+08 6.77606 0.36035 0.28950  510.71   29972      303 23036808 23036808
23029053 34.98495 35.52327 35.00276  -27.17 -146.47  258.13    8.53    9.53 2.0042e+07 4.8667e+07 7.07887 0.60417 0.26290  110.93  9750.8      141 23036808 23036808
23029066 35.04449 35.58737 35.14125   98.05   -7.87  276.71    8.24    7.67 3.8014e+07 4.1418e+07 8.76197 0.73093 0.86720  81.388  7764.9      258 23036882 23036808
23029068 35.02860 35.53794 35.05262  114.26  -65.23  258.79    9.00    9.18 3.9155e+07 5.4567e+07 8.84789 0.88351 0.80080  138.19   11461      316 23036808 23036808
23029069 35.03018 35.55124 35.08403  123.34  -50.17  276.79   13.21   12.26 1.3428e+08 1.7202e+08 13.34366 1.06325 0.92030  1252.7   57982     1127 23036808 23036808
23029072 35.07675 35.42193 34.92997  109.86  -33.83  227.58   10.37   10.63 1.1234e+08 1.5307e+08 12.57324 1.81434 0.50860  1001.2   49172      901 23036808 23036808
23029078 35.06126 35.43234 34.90159    5.95  -84.28  345.50   10.99   12.87 5.693e+07 1.7638e+08 10.02394 1.16507 0.54850  1314.5   60071      733 23036808 23036808
23029083 35.09026 35.47180 34.84938 -109.57  -86.03  334.59    8.12    9.52 2.1366e+07 4.5136e+07 7.23099 0.44377 0.32930  95.994  8767.1      223 23036808 23036808
23029086 35.08761 35.42735 34.99115   75.14  -99.84  251.86   12.75   12.63 1.693e+08 1.9056e+08 14.41408 1.28032 0.85390  1524.9   67000     1112 23036808 23036808
23029098 34.98615 35.43755 34.96727  184.35 -143.32  273.71    8.17    7.75 2.9887e+07 3.6061e+07 8.08592 0.52463 0.88050  62.384  6385.7      205 23036808 23036808
23029104 35.00809 35.65720 34.91770  -10.93 -130.17  304.73   12.28   13.36 1.969e+08 3.1223e+08 15.15915 2.08279 0.53520  3935.1 1.3454e+05     1790 23036808 23036808
23029113 34.93173 35.64380 35.02682   10.65  -81.81  323.20   10.88   12.09 5.031e+07 1.4284e+08 9.61972 1.00320 0.35260  876.75   44598      597 23031630 23036808
23029129 34.67684 35.44256 34.79796   53.38  158.30  314.06   10.24   10.43 1.5718e+08 1.7197e+08 14.06197 2.25770 0.97340  1252.1   57960     1245 23036808 23036808
23029136 34.70658 35.35211 34.91958   23.70  121.98  261.88   11.38   12.28 1.2142e+08 1.7094e+08 12.90282 1.40077 0.96020  1237.7   57469     1167 23036808 23036808
