# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
20827575 35.40330 35.50965 34.89425  -69.88 -112.51  196.88    9.29   10.76 4.8042e+07 2.4012e+08 9.47183 0.97939 0.43230  2376.6   92855      269       -1       -1
20827577 35.40824 35.53104 34.89411  -64.88 -102.06  172.15    8.65   10.55 2.0423e+07 9.9728e+07 7.12254 0.57658 0.22640  439.83   26853      108       -1       -1
20827579 35.36479 35.54682 34.84223  -66.62 -122.16  178.95   39.57   39.50 7.8423e+09 1.9238e+10 51.76901 4.47395 0.53520 1.0697e+07 4.4463e+07    50119 20831179 20831179
20827582 35.63428 35.49401 34.94561    4.02  -88.00  185.13   22.57   26.57 1.3528e+09 2.7901e+09 28.81831 3.80074 0.56180 2.6369e+05 2.9604e+06     8419       -1       -1
20827590 35.36073 35.32501 34.90019   22.84 -100.84  200.04    8.98    9.74 4.4634e+07 6.4873e+07 9.24366 1.19971 0.69460  192.63   14632      388       -1       -1
20827592 35.36807 35.37094 34.87615   12.96 -109.87  168.56   10.30   10.23 9.4944e+07 1.4394e+08 11.88732 1.21879 0.68130  889.79   45085      995       -1       -1
20827603 35.32079 35.36970 34.74167   61.87  -39.88  205.94   13.10   13.41 1.4507e+08 2.4859e+08 13.69155 1.13266 0.73440  2540.3   97517     1284       -1       -1
20827615 35.34752 35.48675 34.77849   -5.35 -151.68  324.65    8.16    8.20 4.8042e+07 5.0244e+07 9.47183 0.75729 0.98670  117.93   10200      289 20831179 20831179
20827657 35.46449 35.34647 34.82556   45.25 -128.70  243.32    8.57    9.25 4.3873e+07 1.1424e+08 9.19014 0.93029 0.72110  570.87   32530      561       -1       -1
20827658 35.41376 35.44544 34.80219   72.43 -200.22  245.93   15.49   15.79 5.0437e+08 5.8834e+08 20.74225 2.11944 0.78750   13281 3.291e+05     3289       -1       -1
20827668 35.30246 34.95485 35.17113   57.54  -64.37  162.57    8.25    9.79 2.7239e+07 6.9474e+07 7.83944 0.84879 0.54850  219.72   16118      250       -1       -1
20827673 35.26149 35.03791 35.13946  -58.56  -60.03   72.84    9.26    9.90 4.293e+07 7.1869e+07 9.12394 0.66378 0.50860  234.48   16908      297 20827947 20827947
20827674 35.25787 35.08554 35.15694   40.91 -113.09  125.69   12.94   22.16 7.8113e+07 9.6512e+08 11.13803 0.82073 0.35260   34352 6.6189e+05      438 20839332 20827947
20827675 35.24700 35.17630 35.14485   25.22  -71.78  120.74    9.25   12.25 1.9662e+07 1.1013e+08 7.03380 0.51293 0.30280  532.14   30892      122 20827947 20827947
20827682 35.24011 35.20784 34.96126   62.86 -159.93  237.73   11.29   12.62 1.4577e+08 2.8686e+08 13.71549 1.29628 0.76100  3344.2 1.1937e+05     1997       -1       -1
20827687 35.26054 35.19178 34.91998    5.52 -122.39  222.87    9.39    9.28 4.2169e+07 5.2263e+07 9.07042 0.74719 0.70780   127.2   10783      324       -1       -1
20827720 35.36507 35.25995 35.10284 -111.00 -107.26  189.55   13.59   13.59 2.2085e+08 2.2443e+08 15.75211 1.85808 1.00000    2024   82510     1245       -1       -1
20827728 35.37599 35.42140 35.07539 -115.64 -100.49  201.12   13.30   13.30 3.0451e+08 3.0469e+08 17.52958 2.54831 1.00000  3750.3 1.2986e+05     1982       -1       -1
20827743 35.27118 35.33151 35.03778   76.38 -211.67  149.94   11.32   12.91 8.4732e+07 2.1282e+08 11.44507 1.45291 0.33930  1885.1   78307      567       -1       -1
20827756 35.22710 35.18375 35.09604   79.26 -161.63   52.84    9.42    9.42 1.1386e+08 1.1386e+08 12.62958 1.63315 1.00000  567.26   32378      855       -1       -1
20827787 35.29131 35.32444 34.85981  -33.14 -137.34  288.40   12.30   12.56 2.1197e+08 2.4188e+08 15.53803 1.73252 0.72110  2410.2   93819     2307       -1       -1
20827792 35.26985 35.26643 34.90506  -35.37 -111.51  284.44    8.43    8.32 4.293e+07 6.8967e+07 9.12394 1.16811 0.69460  216.65   15953      664       -1       -1
20827819 35.36180 35.34596 35.12250  -11.40  -74.82  258.36    8.97    9.51 4.9169e+07 7.3948e+07 9.54648 1.24463 0.61490  247.69   17603      365       -1       -1
20827840 35.21168 35.38743 34.95833   68.18  -68.26  257.80    8.37   10.96 2.0986e+07 1.0584e+08 7.18873 0.59256 0.40570  493.05   29206      264 20830644 20831179
20827843 35.16861 35.46237 34.82916  137.49 -124.41  345.46   13.29   13.86 8.2268e+07 1.9881e+08 11.33239 0.97666 0.47210  1654.1   71131      682 20831179 20831179
20827844 35.32669 35.40235 34.85885  105.04  -66.45  358.24   22.33   22.70 8.369e+08 1.0706e+09 24.55493 2.35863 0.80080   41920 7.6623e+05     4986       -1       -1
20827847 35.18511 35.18361 35.11613   43.22  -99.31  297.77   11.76   13.66 1.3787e+08 3.7665e+08 13.46197 1.51132 0.69460  5641.1 1.7534e+05     1451       -1       -1
20827855 35.46470 35.25204 35.13313  -32.00  -85.55  258.97   26.42   27.99 1.3831e+09 1.9617e+09 29.03239 2.73790 0.53520 1.3408e+05 1.8011e+06     7673       -1       -1
20827860 35.21648 35.47233 34.78440  -58.31   85.58   33.24    9.07   10.64 1.4944e+07 6.9972e+07 6.41831 0.46504 0.28950  222.75   16282       93 20831179 20831179
20827867 35.48714 35.25532 34.86023    1.33   96.93  124.39    9.95   10.82 6.393e+07 1.2073e+08 10.41831 0.99482 0.68130  634.79   35170      610       -1       -1
20827868 35.49444 35.24181 34.75798    8.48   92.60  130.67   13.33   13.91 1.907e+08 3.6188e+08 14.99718 1.44297 0.65470  5223.9 1.657e+05     1367       -1       -1
20827882 35.27494 35.42064 34.75349  -49.65   17.20  288.00   12.66   13.62 1.5817e+08 2.8526e+08 14.09014 1.74479 0.49870  3308.4 1.1843e+05     1122 20831179 20831179
20827903 35.20680 34.95395 35.07192   81.47   79.01  106.75   13.56   14.38 2.1183e+08 3.8596e+08 15.53239 1.90343 0.74770  5911.8 1.8148e+05     2083       -1       -1
20827905 35.27020 34.94999 35.13880   86.69   75.28  136.69    9.83    9.54 5.2761e+07 7.861e+07 9.77324 0.53064 0.69460  278.53   19190      425       -1       -1
20827910 35.33627 35.11949 34.96685   46.45   61.00   82.68    9.69   10.24 7.262e+07 1.4455e+08 10.87183 1.42103 0.49870  897.04   45355      730       -1       -1
20827912 35.30797 35.15581 35.15288  149.00   59.42  120.84    9.01    9.49 5.693e+07 9.6892e+07 10.02394 1.54308 0.61490  416.13   25781      408       -1       -1
20827926 35.06435 35.14625 35.05456  -16.38    4.43  154.73    9.94   11.76 4.2169e+07 1.4333e+08 9.07042 0.79115 0.33930   882.5   44813      297       -1       -1
20827927 35.10618 35.10301 35.02843  -50.47  -30.76  119.51    8.67    9.36 5.2577e+07 1.2684e+08 9.76197 0.80077 0.57500  697.93   37711      347       -1       -1
20827929 35.10745 35.15791 35.07874   -0.54   16.20  169.62   11.00   11.17 5.1634e+07 1.0768e+08 9.70282 0.92816 0.39240   509.6   29924      380       -1       -1
20827946 35.22683 35.07535 35.12249  -34.36   17.05  128.75   34.31   45.37 2.4831e+09 1.0536e+10 35.28592 3.39422 0.52190 3.3766e+06 1.9199e+07    17231 20827947 20827947
20827947 35.22086 35.07212 35.14227   31.23  -24.71  164.81   79.49   85.36 8.4775e+10 1.3952e+11 114.47042 23.20962 0.64140 6.2926e+08 8.9067e+08   597019       -1       -1
20827948 35.25061 35.03657 35.17747   72.79  -58.40  129.29   19.97   27.46 4.8944e+08 2.7194e+09 20.53521 2.33107 0.44560 2.5101e+05 2.8552e+06     2812 20827947 20827947
20827951 35.19665 35.12692 35.12822  -41.69  -58.42  164.07    9.66   10.84 2.6282e+07 8.1131e+07 7.74789 0.57503 0.37920  295.94   20065      141 20827947 20827947
20827952 35.17504 35.07698 35.14909   50.19   26.76  169.93    8.74    9.46 2.0042e+07 4.7099e+07 7.07887 0.59572 0.70780  104.17  9310.1      149 20827947 20827947
20827954 35.12817 35.08315 35.16375   82.06  -43.08  148.92   16.33   18.27 1.8366e+08 5.3291e+08 14.81127 1.10761 0.36590   10983 2.8619e+05      982 20827947 20827947
20827955 35.22011 35.10837 35.11975  124.93  -15.65  195.99   15.93   21.94 2.3451e+08 1.2226e+09 16.06901 1.96169 0.37920   54092 9.2418e+05     1334 20827946 20827947
20827957 35.24139 35.02705 35.13247    6.60  -30.67  187.83    8.40   10.64 1.5324e+07 6.9277e+07 6.47183 0.40344 0.33930  218.52   16054       85 20827947 20827947
20827960 35.28608 35.06494 35.18811   24.33  -60.04  137.58   11.21   19.44 4.3493e+07 4.9958e+08 9.16338 0.69272 0.35260  9702.3 2.6125e+05      307 20827947 20827947
20827962 35.26317 35.05606 35.12980   32.13  -68.39  163.37   16.06   24.76 1.8662e+08 2.1995e+09 14.89155 1.41223 0.50860 1.6703e+05 2.1167e+06     1567 20827947 20827947
20827965 35.18970 35.21029 35.05326   40.15    7.62  143.34    9.12   10.26 1.9859e+07 6.1596e+07 7.05634 0.70393 0.28950  174.38   13599      122       -1       -1
20827967 35.26185 35.25936 34.94371  -17.36   68.49   58.60    8.55    8.68 4.8606e+07 6.2728e+07 9.50986 0.74542 0.70780  180.58   13953      380       -1       -1
20827968 35.38659 35.27344 34.94958   25.78   -8.70   63.53   13.78   14.78 1.1366e+08 2.2183e+08 12.62254 1.17350 0.39240  2041.4   83031      641       -1       -1
20827976 35.16882 35.44270 34.90282   20.28   20.04  149.43   15.61   21.78 1.5437e+08 6.6408e+08 13.97746 1.28114 0.37920   16758 3.9046e+05     1522 20831100 20831179
20827978 35.28780 35.06326 35.00315   23.84   49.27  163.64    8.89    9.75 4.5775e+07 8.2141e+07 9.32113 1.24497 0.56180  303.05   20419      426       -1       -1
20827979 35.25656 35.19547 34.96920   23.14   58.20  144.51   14.36   15.14 2.3493e+08 3.7826e+08 16.07746 1.42058 0.57500  5687.5 1.7639e+05     2111       -1       -1
20827985 35.28396 35.29950 34.92113   51.30   22.25   30.53   11.50   13.29 5.1254e+07 1.53e+08 9.67887 0.79974 0.30280  1000.4   49143      288       -1       -1
20827996 35.25810 35.28426 34.78240   16.93  103.83  121.16   16.26   17.47 4.793e+08 8.5735e+08 20.39155 2.43978 0.66800   27366 5.6e+05     3875       -1       -1
20828000 35.19186 35.20475 34.97227   56.36   30.67  120.94   12.26   14.27 8.3775e+07 2.7817e+08 11.40141 1.06056 0.40570  3152.3 1.1429e+05     1298       -1       -1
20828002 35.29190 35.19081 35.06758   33.06  -18.18  152.44   13.25   15.62 9.9662e+07 5.239e+08 12.08169 0.88052 0.41900   10629 2.7938e+05     1927       -1       -1
20828008 35.21917 35.36694 35.16619   23.93   69.58    3.66    8.34    8.06 2.7803e+07 3.4357e+07 7.89437 0.81888 0.26290  56.846  5963.7      194       -1       -1
20828013 35.36763 35.22780 34.94263   49.71   86.67   75.67    8.04    8.11 2.4592e+07 5.1501e+07 7.57746 0.64169 0.47210  123.66   10562      142 20828014 20828014
20828014 35.37490 35.24288 34.93456   38.00   77.85   83.83   17.70   18.52 6.3662e+08 9.2035e+08 22.41549 2.20454 0.70780   31357 6.1896e+05     5120       -1       -1
20828016 35.46665 35.25495 34.87364   34.35   76.33   95.77   14.93   16.66 3.5873e+08 5.1681e+08 18.51549 1.88394 0.43230   10355 2.7406e+05     3246       -1       -1
20828019 35.46172 35.28933 34.85370   16.94   71.09  118.73   20.30   21.37 1.0318e+09 2.1682e+09 26.33099 3.81824 0.65470 1.625e+05 2.0743e+06    11996       -1       -1
20828022 35.43261 35.29425 34.82529   36.20   73.98  100.92    9.39    9.17 4.0479e+07 4.7216e+07 8.94648 0.93271 0.68130  104.67  9342.9      251       -1       -1
20828023 35.49499 35.19735 34.91857   25.36   82.36  124.18    8.68    8.87 4.8042e+07 8.3972e+07 9.47183 0.91873 0.62820  316.15   21064      430       -1       -1
20828032 35.43868 35.26204 35.11891   -9.00    3.46  290.74    8.05    8.05 4.7662e+07 4.8103e+07 9.44789 0.80328 1.00000  106.57  9467.8      291       -1       -1
20828033 35.48439 35.27506 35.08627  -21.22    0.23  279.86   14.43   14.43 4.0437e+08 4.0437e+08 19.26901 1.57117 1.00000  6464.9 1.9382e+05     2262       -1       -1
20828039 35.30421 35.24961 35.08371   85.60   98.10  272.40   16.23   18.51 2.2169e+08 5.2685e+08 15.76901 1.54437 0.28950  2038.9   82956     1392       -1       -1
20828053 35.51096 35.27126 34.91787   92.80   28.85  244.31   17.52   17.52 8.0268e+08 8.0268e+08 24.21549 2.60652 1.00000   24114 5.1026e+05     4896       -1       -1
20828058 35.43611 35.25257 34.87602   65.18   45.06  243.14   10.09   10.09 7.8296e+07 8.5484e+07 11.14789 1.24615 1.00000   276.4   19082      468       -1       -1
20828059 35.47538 35.23030 34.82318   80.40   30.91  252.14   33.58   33.58 5.4915e+09 5.8905e+09 45.97042 4.72720 1.00000 9.6739e+05 7.6871e+06    31731       -1       -1
20828061 35.42162 35.28287 34.94639   68.71   35.64  259.25    8.37   10.51 2.5535e+07 6.9855e+07 7.67324 0.68520 0.40570  32.156  3922.4      167       -1       -1
20828067 35.47161 35.32575 35.00389   52.06   34.31  238.65    8.45    8.65 3.3859e+07 7.338e+07 8.42958 0.87817 0.52190  55.276  5842.1      192 20828069 20828069
20828069 35.44770 35.32111 34.99027   56.34   24.27  242.13   22.90   22.90 2.0676e+09 2.3031e+09 33.20000 2.97746 1.00000 1.4833e+05 1.9399e+06    11834       -1       -1
20828088 35.12951 35.60482 34.81726  -49.21 -167.03   47.69   10.24   11.57 6.2606e+07 1.8066e+08 10.34648 0.98430 0.47210  1376.3   62136      423 20831179 20831179
20828092 34.92082 35.55826 34.73768  -34.45  -66.49  206.87   10.60   13.06 4.293e+07 1.5765e+08 9.12394 0.55793 0.31610  1059.6   51264      322 20831179 20831179
20828103 35.01173 35.51309 34.82860 -102.33 -266.77  219.90   11.40   11.30 1.0137e+08 1.3144e+08 12.14930 0.75116 0.89380   747.3   39654      853 20831179 20831179
20828106 35.09242 35.58292 34.81175 -151.90 -212.62  171.87    8.38    8.98 1.8535e+07 6.5122e+07 6.89577 0.63698 0.43230  194.05   14711      103 20831179 20831179
20828110 35.16465 35.53481 34.91243  -81.00 -189.94  202.15    8.59    9.33 2.4775e+07 6.9474e+07 7.59577 0.51850 0.45880  219.72   16118      152 20831179 20831179
20828115 35.05961 35.55702 34.85875 -113.57 -124.32   37.92   10.47   11.82 5.4465e+07 1.9886e+08 9.87746 1.26119 0.43230  1654.8   71153      355 20831179 20831179
20828116 35.13725 35.55191 34.89019  -86.64 -104.13  126.27    8.86   12.04 2.1183e+07 7.6531e+07 7.20986 0.94386 0.56180  264.56   18477      121 20831179 20831179
20828126 35.02577 35.54653 34.81760   -3.05 -238.62  108.41    9.29    9.49 2.8183e+07 5.9892e+07 7.92958 0.66880 0.47210  165.24   13071      363 20831179 20831179
