# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
40586321 35.13732 35.35256 35.32234   23.81  -42.52   90.78    3.06    2.88 2.3873e+06 2.5535e+06 3.48310 0.19517 0.96680  0.3866   151.9      428 40440170 40440170
40586322 35.12258 35.40065 35.32851   12.93  -28.38  104.23    3.65    3.62 4.9887e+06 5.6541e+06 4.45211 0.37377 0.98010  1.7787  466.67      478 40440170 40440170
40586329 35.08189 35.31879 35.41313  -42.30  133.85  132.48    3.12    1.95 5.9099e+05 6.6197e+05 2.18732 0.12543 0.91370 0.028945  22.579       57 40440170 40440170
40586334 35.18131 35.39934 35.43001  -21.73   45.79   52.15    5.70    5.86 1.0283e+07 1.5451e+07 5.66620 0.45731 0.41900  12.256  1929.6      484       -1       -1
40586337 35.12786 35.37661 35.35865   67.13   56.29   62.48    3.88    4.46 2.6718e+06 6.5718e+06 3.61549 0.38494 0.31610  2.3742  577.09      256 40440170 40440170
40586352 35.12917 35.45672 35.25863   87.71   75.02  -19.19    4.60    4.44 7.9662e+06 8.1169e+06 5.20423 0.37080 0.99340  3.5611  777.55      609 40584830 40440170
40586357 35.18906 35.54139 35.31230   43.90   93.57  -34.54    3.31    3.21 2.8366e+06 4.1446e+06 3.68873 0.31478 0.80080 0.47308  176.21      138 40586358 40586358
40586358 35.19054 35.54077 35.32068   51.04   94.51  -34.09    8.36    8.36 9.938e+07 9.9408e+07 12.07042 0.99435 1.00000  436.89   26721     5097       -1       -1
40586362 35.17532 35.54756 35.35815   56.31  102.35  -31.27    3.19    3.19 2.4592e+06 2.5695e+06 3.51690 0.22029 1.00000 0.35964  144.03      149       -1       -1
40586366 35.14944 35.41621 35.27621   -9.60   -7.43   26.73    3.76    3.74 5.8859e+06 5.9807e+06 4.70423 0.64803 0.98010  1.9812  505.18      352 40440170 40440170
40586369 35.21789 35.43028 35.28427   15.30   -5.98  107.21    3.75    6.46 2.4817e+06 1.7981e+07 3.52817 0.39009 0.25000  16.399  2390.4      182 40440170 40440170
40586370 35.19207 35.51172 35.30462   -9.00   24.33  125.29    4.02    4.19 2.4817e+06 3.9638e+06 3.52817 0.25138 0.28950 0.89938  282.63      196       -1       -1
40586375 35.19217 35.53068 35.27183   44.31   55.70  100.29    4.17    4.65 5.0592e+06 1.1915e+07 4.47324 0.46730 0.52190  7.4421    1337      274       -1       -1
40586380 35.21972 35.48501 35.46477   61.35  104.14  -12.09    3.13    3.13 2.3634e+06 2.5695e+06 3.47183 0.59340 1.00000 0.33323  136.18      138       -1       -1
40586381 35.20823 35.48979 35.46227   53.94  111.25  -15.72    3.21    3.21 2.0803e+06 2.2305e+06 3.32676 0.36415 1.00000 0.26083  113.73      106       -1       -1
40586386 35.15686 35.42245 35.37020  -48.45  -29.30  135.14    3.37    3.37 2.5535e+06 2.5535e+06 3.56197 0.21508 1.00000  0.3866   151.9      216       -1       -1
40586394 35.11628 35.49262 35.39214  -16.29   -6.94  140.45    3.32    3.21 3.3563e+06 5.0507e+06 3.90141 0.34991 0.69460 0.65346  223.46      205       -1       -1
40586407 35.11269 35.51804 35.39708  -13.57    4.06  142.41    3.85    4.07 2.9549e+06 6.0756e+06 3.73944 0.37743 0.49870 0.51169  186.67      140 40586410 40586410
40586408 35.11192 35.51527 35.40032  -10.20   -6.93  136.19    4.16    4.25 2.3169e+06 5.4531e+06 3.44789 0.26443 0.45880 0.32076  132.41      103 40586410 40586410
40586410 35.12232 35.51352 35.40025  -16.01   -0.49  136.12   11.93   11.93 3.3127e+08 3.3446e+08 18.03099 3.04308 1.00000  4408.6 1.4626e+05    17535       -1       -1
40586414 35.20469 35.53018 35.39421  -43.55    3.99  141.55    5.41    5.41   1e+07 1.0299e+07 5.61408 0.50695 1.00000  5.3157  1043.9      568       -1       -1
40586417 35.20132 35.56824 35.37263  -44.93    8.59  141.62    3.71    3.71 3.6873e+06 3.9634e+06 4.02535 0.54733 1.00000 0.78279  255.19      190       -1       -1
40586419 35.19734 35.56351 35.38837  -52.32    9.29  142.96   10.36   10.36 1.1101e+08 1.1757e+08 12.52394 1.34273 1.00000  540.36   31242     6705       -1       -1
40586425 35.18342 35.43751 35.45449  -23.74   20.09   56.29    4.72    4.70 1.1087e+07 1.1434e+07 5.80986 0.70800 0.94020  6.4808  1207.7     1002       -1       -1
40586432 35.22545 35.49387 35.37206   22.97   49.28   76.19    6.85   10.37 1.2411e+07 1.0162e+08 6.03239 0.45114 0.31610  456.03   27577     1191       -1       -1
40586436 34.97110 35.30383 35.22072  136.20  107.09   92.30    3.05    3.13 7.8014e+05 1.8831e+06 2.39859 0.19618 0.35260 0.21543  98.808       66 40586449 40440170
40586437 34.96996 35.28765 35.24686  134.04   98.77   87.56    3.07    3.45 2.1746e+06 4.2155e+06 3.37606 0.45371 0.74770  1.0122  308.29      140 40440170 40440170
40586444 34.96839 35.32515 35.21979  133.21   92.92   88.96    3.39    4.38 2.0803e+06 5.4531e+06 3.32676 0.53021 0.39240 0.26083  113.73       95 40586449 40586449
40586445 34.96914 35.31627 35.21887  139.77   94.99   81.15    4.14    3.88 2.293e+06 3.3807e+06 3.43662 0.31973 0.41900 0.31443  130.48      113 40586449 40586449
40586447 34.94297 35.30549 35.22651  127.28  108.43   86.99    5.33    5.41 1.5183e+07 2.2282e+07 6.45211 0.69114 0.77420  11.851  1882.6      958 40586449 40586449
40586449 34.96458 35.30648 35.23228  135.58   98.21   89.36   15.68   15.68 7.2394e+08 7.2632e+08 23.39718 3.40980 1.00000   19778 4.4106e+05    32860       -1       -1
40586450 34.98368 35.28315 35.23572  137.25  103.74   87.52    3.90    3.36 2.0803e+06 2.7582e+06 3.32676 0.32755 0.58830 0.44829  169.37       90 40440170 40440170
40586465 35.23304 35.31851 35.26099    5.47   64.05   52.16    4.49    5.71 2.0338e+06 1.2309e+07 3.30141 0.20661 0.30280   7.921  1399.8      142 40440170 40440170
40586466 35.23856 35.29399 35.24010   66.82   47.21  118.74    3.03    3.03 7.3282e+05 7.3282e+05 2.34930 0.23187 1.00000 0.035184  26.064       71 40440170 40440170
40586470 35.22003 35.32441 35.31849   45.68  109.30  102.92    4.95    5.30 3.4282e+06 1.4828e+07 3.92958 0.28635 0.44560  11.324  1820.6      380 40440170 40440170
40586471 35.19923 35.43566 35.41445   12.24   65.83   56.78    8.91    9.69 4.4915e+07 7.7549e+07 9.26197 0.72460 0.54850  271.36   18825     3231       -1       -1
40586473 35.22561 35.28989 35.31208   -7.16  -46.61   34.92    3.21    3.69 1.3711e+06 2.6085e+06 2.89437 0.25701 0.25000 0.40273  156.53      135 40440170 40440170
40586494 35.21738 35.51069 35.37665   22.73   90.34   85.88    4.92    5.79 1.0568e+07 2.7178e+07 5.71831 0.50436 0.62820  36.247  4283.5     1080       -1       -1
40586497 35.19514 35.53449 35.43413   71.49   85.57   34.96    4.03    4.03 1.2317e+07 1.3325e+07 6.01831 0.68895 1.00000  7.9309  1401.1      728       -1       -1
40586511 35.17476 35.32938 35.32669 -116.28   -8.69   78.63    5.67    5.81 6.9972e+06 1.4901e+07 4.98451 0.42439 0.27620  11.433  1833.4      589 40440170 40440170
40586512 35.16092 35.31761 35.28001  -94.54  -49.66   85.33   11.77   15.47 8.8113e+07 3.7333e+08 11.59437 1.12998 0.30280  5546.1 1.7316e+05     6748 40440170 40440170
40586518 35.19020 35.23773 35.26197   23.29  -76.09  -20.37    3.20    2.72 8.5099e+05 2.3797e+06 2.46901 0.15895 0.43230 0.33767  137.51      178 40440170 40440170
40586519 35.18539 35.26294 35.26525    7.44  -82.31   21.05    4.64    6.18 4.4211e+06 2.0507e+07 4.27606 0.40676 0.31610  21.106  2877.9      659 40440170 40440170
40586520 35.18496 35.25320 35.25603   16.14  -97.68   20.98    3.25    3.76 1.182e+06 2.285e+06 2.75493 0.29843 0.28950 0.31233  129.84       57 40440170 40440170
40586524 35.17969 35.30065 35.29608  -18.13  -33.91   37.52    5.52    5.66 4.4451e+06 1.0504e+07 4.28451 0.26369 0.30280  5.8422    1119      226 40440170 40440170
40586525 35.19658 35.29418 35.26007  -17.21  -83.46   54.38    3.50    3.44 1.6789e+06 3.4197e+06 3.09718 0.36499 0.31610 0.67736  229.44      152 40440170 40440170
40586526 35.18407 35.31682 35.31580  -23.02  -21.20   45.23   12.90   16.50 1.321e+08 4.0876e+08 13.27042 1.29377 0.28950  6600.5 1.968e+05    15398 40440170 40440170
40586527 35.18045 35.38024 35.32159   -8.99   -2.33   74.67    4.26    5.25 1.938e+06 7.4624e+06 3.24930 0.21801 0.22640  3.0303  690.52      160 40440170 40440170
40586529 35.12982 35.37154 35.36610  -43.37    2.78   74.40   10.11   11.61 4.2986e+07 1.2356e+08 9.12676 0.63232 0.28950  663.72   36342     4596 40440170 40440170
40586532 35.22458 35.42324 35.35210 -116.75   30.49  117.72    3.13    3.42 1.1111e+06 2.6244e+06 2.69859 0.21755 0.26290 0.40747  157.89      361 40440170 40440170
40586535 35.20306 35.48300 35.36811  -89.14   33.21  134.86    3.20    2.80 5.2014e+05 1.5286e+06 2.09577 0.09900 0.26290 0.14435  73.605      104       -1       -1
40586539 35.14901 35.47049 35.38448  -61.20   29.20  125.13    3.21    3.80 1.182e+06 2.6869e+06 2.75493 0.18761 0.28950 0.42629  163.22      895       -1       -1
40586540 35.21744 35.47572 35.39125  -23.42   26.73  114.91   11.22   14.38 6.6099e+07 2.7855e+08 10.53521 0.60799 0.27620  3160.5 1.1451e+05    11028       -1       -1
40586541 35.18275 35.55059 35.40110  -27.80   45.42  134.66    3.92    3.54 1.8197e+06 2.4427e+06 3.18169 0.27808 0.26290 0.35504  142.67      167       -1       -1
40586545 35.19821 35.50221 35.42807  -44.50   44.98  122.12    3.61    3.95 1.1348e+06 3.0178e+06 2.71831 0.09360 0.28950 0.53281  192.31       80       -1       -1
40586546 35.21204 35.52135 35.43687  -42.78   55.12  117.13    3.67    4.38 1.3948e+06 3.215e+06 2.91127 0.16567 0.27620 0.60166  210.29      109       -1       -1
40586548 35.21028 35.22794 34.96870 -137.50  239.57   82.36    3.11    3.56 1.6549e+06 2.8995e+06 3.08169 0.13661 0.39240 0.49343  181.75      179 40440170 40440170
40586550 35.17756 35.24093 35.00941 -115.44  180.27  100.51    3.18    3.82 1.2056e+06 4.7127e+06 2.77324 0.29188 0.39240  1.2538  360.85      185 40440170 40440170
40586555 35.15103 35.24818 35.03304 -115.63  195.28  131.00   11.95   13.05 7.8366e+07 1.6433e+08 11.15070 1.00819 0.39240  1147.5   54357     9677 40440170 40440170
40586557 35.21204 35.30218 34.99054 -100.74  178.88  104.50    4.24    4.40 1.9859e+06 1.004e+07 3.27465 0.26610 0.36590  5.3565  1049.8      149 40440170 40440170
40586559 35.22487 35.23062 35.30039  -41.92  240.90  -39.42    3.35    3.57 1.5845e+06 4.4052e+06 3.03803 0.40747 0.47210  1.1015  328.05      113 40440170 40440170
40586561 35.07232 35.25392 35.15339  -66.06  148.56  -28.30    3.21    3.20 2.293e+06 4.3813e+06 3.43662 0.26586 0.50860    1.09  325.55      588 40440170 40440170
40586571 35.10672 35.25107 35.23262 -122.80  143.34  -44.66    3.10    3.58 1.5127e+06 7.1318e+06 2.99155 0.30716 0.54850  2.7778  647.72      482 40440170 40440170
40586579 35.20424 35.22631 35.32127 -216.71  188.43   56.53    4.80    4.86 7.4225e+06 1.5239e+07 5.08310 0.72470 0.54850  11.936  1892.4      737 40440170 40440170
40586584 35.17286 35.25131 35.16186   -2.13  140.86 -103.68    4.39    4.80 3.9014e+06 8.1718e+06 4.10141 0.31701 0.61490  3.6075  784.99      462 40440170 40440170
40586585 35.21196 35.25501 35.15083  -24.89  161.05  -60.83    4.04    3.17 1.2056e+06 1.4662e+06 2.77324 0.16796 0.73440 0.13324  69.396       51 40440170 40440170
40586587 35.18300 35.24785 35.14865  -20.13  226.12  -67.25    3.80    3.56 1.0875e+06 1.2056e+06 2.67887 0.14797 0.90040 0.091515  52.644       54 40440170 40440170
40586588 35.20183 35.26401 35.14549   31.41  217.79  -63.07    4.75    4.88 4.0183e+06 1.2435e+07 4.14225 0.19821 0.58830  8.0778  1420.1      727 40440170 40440170
40586592 35.20745 35.34077 35.10835  -19.29  168.18  -51.37    3.84    3.85 2.6e+06 3.2465e+06 3.58310 0.33092 0.85390 0.61301   213.2      266 40440170 40440170
40586599 35.12175 35.22379 34.83058  -37.79  147.60   96.35    4.17    4.08 2.5775e+06 3.5225e+06 3.57183 0.22179 0.82740   0.717  239.24      170       -1       -1
40586606 35.22701 35.32968 34.90393   -2.53  259.36  127.82    3.86    3.79 8.7704e+06 1.1134e+07 5.37324 0.58107 0.84060  6.5335  1214.9      533       -1       -1
40586609 35.23483 35.39656 34.89969  -28.90  268.53  114.77    7.13    7.27 3.3268e+07 5.4709e+07 8.38028 0.80866 0.81410  138.88   11503     2777       -1       -1
40586610 35.15432 35.30117 35.04686  -27.98  200.14   22.84    3.32    3.53 7.8014e+05 2.5056e+06 2.39859 0.12008 0.28950  0.3728  147.89       51 40440170 40440170
40586613 35.17324 35.25345 35.14241  -31.80  194.22  -42.01    3.77    3.61 9.4563e+05 1.0638e+06 2.55775 0.17138 0.95350 0.071967  44.116       45 40440170 40440170
40586614 35.17004 35.26614 35.02739   47.61  121.41   31.13    4.47    4.89 4.7986e+06 9.9765e+06 4.39577 0.48814 0.49870  5.2917  1040.5      390 40440170 40440170
40586618 35.23762 35.29896 35.12776  -24.40  194.38   34.47    3.34    3.25 9.693e+05 3.0498e+06 2.57887 0.24568 0.36590 0.54369  195.19       59 40440170 40440170
40586624 35.23427 35.38796 35.07372   -3.99  164.06   28.87    3.69    4.84 1.2056e+06 4.3737e+06 2.77324 0.17199 0.25000  1.0864  324.75       61 40440170 40440170
40586627 35.15797 35.31321 35.06563  -37.53  176.38   54.26    6.22    8.31 7.6366e+06 3.7103e+07 5.13099 0.39363 0.32930  65.891  6647.8      970 40440170 40440170
40586630 35.20403 35.31737 35.10141   43.33  215.56    4.71    3.32    4.88 1.4183e+06 6.769e+06 2.92817 0.24869 0.30280  2.5129  601.69       68 40440170 40440170
40586631 35.14534 35.26289 35.07930  -19.45  143.42   52.94    4.18    4.48 1.1111e+06 8.3451e+06 2.69859 0.14579 0.26290  3.7558  808.59       60 40440170 40440170
40586634 35.15973 35.24969 35.15882    0.98  136.56   95.35    3.89    4.74 1.5845e+06 2.0099e+06 3.03803 0.26947 0.95350 0.24414  108.33      264 40440170 40440170
40586635 35.15655 35.25779 35.09635   40.00  181.27  124.59    4.33    6.36 2.2465e+06 1.3569e+07 3.41268 0.24978 0.21310  9.5517  1606.4      255 40440170 40440170
40586636 35.23410 35.28597 35.14306  -13.90  107.91   68.54    3.36    2.79 7.0915e+05 1.1348e+06 2.32394 0.15268 0.84060 0.08147  48.329      143 40440170 40440170
40586639 35.14999 35.36066 35.02856  -26.10  133.11   83.25    3.17    3.38 1.6789e+06 5.2014e+06 3.09718 0.45652 0.64140  1.5153  414.79      269 40440170 40440170
40586640 35.16945 35.28938 35.10663   -2.62  172.87   36.10    5.80    5.97 3.6648e+06 5.4366e+06 4.01690 0.25366 0.53520  1.6496  441.52      828 40440170 40440170
40586641 35.16207 35.37024 35.18548  -14.65  169.31  107.61    3.16    6.53 1.0875e+06 2.2169e+07 2.67887 0.21370 0.30280  24.513  3212.7      115 40440170 40440170
40586657 35.12206 35.26632 35.18006  -31.02  358.06   73.79    4.79    4.77 1.1701e+07 1.4718e+07 5.91549 0.79633 0.88050  11.165  1801.7      931 40440170 40440170
40586664 35.21204 35.25061 35.16321   75.48  314.43   31.70    3.38    2.87 4.7282e+05 5.6732e+05 2.02958 0.16049 0.94020 0.021524  18.158       28 40440170 40440170
40586684 35.06466 35.54966 35.15093  -13.22  135.55  102.06    3.18    4.91 3.4986e+06 1.8023e+07 3.95634 0.57314 0.70780  16.472  2398.3      445       -1       -1
40586685 35.13562 35.40024 34.94758  -35.26  156.37  120.07    4.22    4.08 4.6577e+06 8.369e+06 4.35211 0.61090 0.85390  3.7765  811.87      393       -1       -1
40586689 35.15125 35.39741 35.10685  -25.23  213.42   44.47    3.55    4.12 1.8437e+06 3.4751e+06 3.19577 0.44313 0.56180 0.69858   234.7      108 40440170 40440170
40586691 35.20741 35.43934 35.16034   38.27  169.41   64.60    3.14    3.38 1.1348e+06 4.0901e+06 2.71831 0.23656 0.50860  0.9552  295.42       94 40440170 40440170
40586700 35.04151 35.49711 35.08738  -43.06  222.96  100.47    3.03    3.40 1.962e+06 3.8221e+06 3.26197 0.43194 0.81410 0.83863  268.46      335       -1       -1
40586710 35.20434 35.22803 35.21231   -6.72  263.84 -134.35    9.91   10.96 1.569e+07 2.3423e+07 6.52394 0.40654 0.78750  27.243  3472.1      910 40440170 40440170
40586712 34.92972 35.28231 35.21724   36.71  173.09   72.31    5.84    5.59 1.1892e+07 2.0915e+07 5.94789 0.54589 0.47210   21.92  2959.1      625       -1       -1
40586713 34.92321 35.34773 35.23776   34.52  145.41   88.12    3.86    4.38 4.3493e+06 9.2911e+06 4.25352 0.39550 0.62820  4.6158  940.98      362       -1       -1
40586714 35.19776 35.29738 35.16654   -5.33  127.11   14.67    8.40    9.03 9.5507e+06 1.4521e+07 5.52817 0.30660 0.60160  10.879  1767.7      460 40440170 40440170
40586718 35.20176 35.27611 35.27561  -11.33  189.07  -74.67    3.51    3.90 3.6408e+06 6.0915e+06 4.00845 0.50283 0.65470  2.0523  518.45      371 40440170 40440170
40586719 35.19689 35.25458 35.25589   55.10  215.66  -58.42    3.82    3.87 1.182e+06 3.3887e+06 2.75493 0.20957 0.43230 0.66563  226.51      266 40585873 40440170
40586722 35.18786 35.23465 35.23006   -9.49  314.09  -54.00    5.50    7.14 3.4746e+06 1.7967e+07 3.94648 0.23194 0.27620  16.374  2387.8      176 40440170 40440170
40586724 35.20127 35.30038 35.18252   34.98  228.38   -1.17    3.45    4.78 8.9831e+05 7.2812e+06 2.51408 0.09406 0.26290  2.8906  666.96       57 40440170 40440170
40586729 35.17345 35.32808 35.25817  -39.54  264.07   -0.17    4.21    4.78 2.8845e+06 1.0504e+07 3.70845 0.28171 0.36590  5.8422    1119      186 40440170 40440170
40586740 35.13562 35.27680 35.26146    4.10  219.65   70.53    3.17    4.66 9.4563e+05 1.1042e+07 2.55775 0.24231 0.23970  6.4297  1200.7      140 40440170 40440170
40586742 35.16882 35.25672 35.24194   70.43  195.88   48.29    6.29    6.92 4.4915e+06 2.236e+07 4.30000 0.31056 0.28950  24.921  3251.9      213 40440170 40440170
40586743 35.14824 35.25563 35.28456  -68.84  161.40   34.65    4.11    4.17 1.631e+06 4.6333e+06 3.06761 0.23461 0.41900  1.2136   352.3      630 40440170 40440170
40586746 35.16921 35.21994 35.29394 -139.52  191.87  128.77    7.48    8.50 1.8606e+07 4.8718e+07 6.90423 0.57050 0.37920  111.15  9765.4     1834 40440170 40440170
40586747 35.20118 35.28015 35.24111   28.83  106.97   -9.68    4.60    6.52 1.7014e+06 1.861e+07 3.11127 0.16787 0.22640  17.518  2509.3      417 40440170 40440170
40586754 35.21301 35.31151 35.17758    2.54  176.67   41.20    4.44    4.51 2.5775e+06 4.3967e+06 3.57183 0.35070 0.82740  1.0974  327.17      275 40440170 40440170
40586758 35.21246 35.32130 35.27976   45.34  108.44   74.97    3.88    4.55 1.7732e+06 8.5737e+06 3.15352 0.27717 0.45880  3.9559  840.05      216 40440170 40440170
40586760 35.15185 35.24315 35.17465  -11.20  295.97   14.64    7.43   12.25 1.2459e+07 1.2935e+08 6.04085 0.59842 0.28950  724.66   38767     1271 40440170 40440170
40586763 35.23339 35.32206 35.20825  -22.62  263.26  100.04    5.10    6.89 2.1746e+06 1.623e+07 3.37606 0.21459 0.20000   13.47  2068.4      124 40440170 40440170
40586764 35.17746 35.28965 35.20193   63.71  337.93   77.35    4.76    5.73 2.4352e+06 8.3216e+06 3.50563 0.17472 0.28950  3.7355  805.38      137 40440170 40440170
40586765 35.19773 35.34579 35.20462   52.56  283.42   91.01    4.48    5.93 2.293e+06 1.3742e+07 3.43662 0.23793 0.27620  9.7865  1635.3      115 40440170 40440170
40586770 35.01870 35.33244 35.25159   74.85  128.25   70.71    5.39    5.76 1.2955e+07 2.8922e+07 6.11972 0.90169 0.60160  40.842  4676.4     1036 40440170 40440170
40586773 35.16124 35.28375 35.22120  110.34  129.47   56.66    3.04    4.27 3.3099e+05 5.2873e+06 1.80282 0.14311 0.28950  1.5638   424.5       57 40440170 40440170
40586775 35.21186 35.23473 35.18963  143.34  224.39   56.02    3.08    5.51 5.9099e+05 3.9479e+06 2.18732 0.25675 0.37920 0.89244  281.02       27 40440170 40440170
40586776 35.17635 35.24693 35.21759   55.91  170.68   98.63    4.41    8.72 2.5296e+06 1.078e+07 3.55070 0.36596 0.70780  6.1406  1160.8      253 40440170 40440170
40586777 35.16851 35.24301 35.19168   78.82  210.45  118.52    4.49    4.72 1.4183e+06 3.3099e+06 2.92817 0.23194 0.54850  0.6362   219.1       68 40440170 40440170
40586780 35.06094 35.31456 35.27290   85.21  151.59   27.39    4.11    4.44 3.1211e+06 6.2174e+06 3.80845 0.34302 0.32930  2.1344  533.63      279 40440170 40440170
40586782 35.20506 35.32075 35.18893   88.51  137.29    8.44    3.65    4.20 2.1042e+06 6.0366e+06 3.33944 0.48932 0.40570  2.0169  511.86      180 40440170 40440170
40586783 35.20906 35.29932 35.17810  124.14  157.18   15.91    7.87    8.90 1.8056e+07 6.0188e+07 6.83662 0.52964 0.39240  166.81   13162     1520 40440170 40440170
40586788 35.20407 35.26261 35.19835   82.66  324.63   57.33    3.77    4.85 1.0875e+06 2.2465e+06 2.67887 0.15056 0.58830  0.3023  126.76       62 40440170 40440170
40586797 35.21328 35.29415 35.25414  173.72  242.22   53.44    3.42    3.14 1.607e+06 2.0883e+06 3.05211 0.28649 0.88050 0.26275  114.34      485 40586283 40440170
40586803 35.10511 35.22808 35.32887   -3.99  130.41   73.49    5.59   11.42 3.8775e+06 6.184e+07 4.09296 0.31870 0.17660  175.71   13676      302 40440170 40440170
40586806 35.17637 35.30208 35.26752   15.57   80.33   21.80    6.31    9.92 6.7845e+06 7.7976e+07 4.93239 0.33729 0.31610  274.24   18972      405 40589573 40440170
40586816 35.17662 35.28169 35.30137  141.05  153.77   47.29    4.27    4.33 5.769e+06 8.3531e+06 4.67324 0.42954 0.57500  3.7627  809.68      392 40584087 40440170
40586817 35.16314 35.34107 35.19801   77.56  102.14    8.61    3.84    3.75 1.8197e+06 4.6887e+06 3.18169 0.20720 0.44560  1.2416  358.26      175 40440170 40440170
40586821 35.21227 35.31421 35.16435   77.83   47.83   -6.51    3.43    3.87 1.4662e+06 4.1995e+06 2.96056 0.29386 0.44560  1.0049  306.64      188 40440170 40440170
40586823 35.22631 35.45052 35.24942   -8.49  134.22   39.76    3.02    3.16 1.5366e+06 3.4831e+06 3.00704 0.30095 0.45880 0.70167  235.46      196 40440170 40440170
40586826 35.11077 35.35513 35.20063  -55.17  314.90  117.97    4.62    5.12 1.4958e+07 2.1404e+07 6.42113 0.37237 0.86720  22.914  3057.2     1133 40440170 40440170
40586832 35.14800 35.47170 35.15959    3.65  261.84  109.17    5.36    6.21 2.038e+07 3.3756e+07 7.11690 0.63266 0.82740  54.953    5817     1808       -1       -1
40586833 35.17939 35.51639 35.14904   11.96  242.72  112.87    3.57    3.80 3.8056e+06 5.4291e+06 4.06901 0.35819 0.81410  1.6453  440.66      349       -1       -1
40586839 35.20737 35.24262 35.20275  133.58  413.50   78.70    3.34    3.06 6.3831e+05 2.1746e+06 2.24366 0.07273 0.54850 0.28402  121.08       44 40440170 40440170
40586840 35.14369 35.23259 35.20863  209.65  211.78   62.18    3.01    2.63 1.3003e+06 2.017e+06 2.84366 0.24658 0.91370 0.24581  108.87       86 40440170 40440170
40586842 35.19697 35.22969 35.19613  249.00  179.19   93.20    5.26    6.57 4.0901e+06 1.5169e+07 4.16761 0.34607 0.28950   11.83  1880.1      181 40440170 40440170
40586845 35.21848 35.27028 35.24248  191.50  277.09   65.55    3.08    3.03 2.5775e+06 4.287e+06 3.57183 0.67346 0.89380  1.0454   315.7      190 40440170 40440170
40586846 35.21451 35.22624 35.20258  230.37  357.46   13.37    7.78    8.49 8.2746e+06 1.3711e+07 5.27042 0.27545 0.58830  9.7442  1630.1      482 40440170 40440170
40586849 35.22845 35.21868 35.26063   90.25  274.76   -7.47    3.36    4.30 1.9155e+06 5.6897e+06 3.23521 0.39629 0.56180  1.8002  470.82      210 40440170 40440170
40586852 35.20562 35.35921 35.17334  -62.19  193.68   65.17    3.32    3.91 1.182e+06 4.0427e+06 2.75493 0.24979 0.25000 0.93405   290.6      193 40440170 40440170
40586854 35.23745 35.27408 35.18965  185.68  274.81  123.14    3.58    3.65 1.4423e+06 4.9803e+06 2.94366 0.23742 0.33930  1.3941  390.12       80 40440170 40440170
40586862 35.19155 35.25693 35.00221  -38.04  -41.10   68.42    7.47    7.47 2.6662e+07 2.8263e+07 7.78451 0.52518 0.88050  39.075  4526.8     2448 40440170 40440170
40586863 35.19287 35.27994 35.01532  -19.25  -40.28   58.60    4.38    4.56 6.1704e+06 6.8714e+06 4.77887 0.29660 0.92700  2.5863  614.58      473 40440170 40440170
40586866 35.17227 35.23307 35.14658 -103.26 -126.67  147.37    3.61    3.70 2.8366e+06 5.17e+06 3.68873 0.54759 0.37920  1.4978  411.26      139 40440170 40440170
40586867 35.16437 35.23675 35.15393 -114.14 -125.10  144.08    4.62    4.72 8.6282e+06 1.494e+07 5.34507 0.92123 0.72110   11.49  1840.1      506 40440170 40440170
40586868 35.16100 35.24845 35.15028 -115.51 -115.35  138.52    5.84    5.83 2.0183e+07 3.0371e+07 7.09577 0.84371 0.90040  44.862  5010.7     1520 40440170 40440170
40586874 35.13014 35.28038 35.12618  -84.85   60.95   51.24    7.84    9.09 1.3144e+07 2.2958e+07 6.14930 0.38744 0.50860  26.215  3375.2      885 40440170 40440170
40586879 35.18145 35.29193 35.12586  -32.89   59.70  -29.45    3.06    3.41 1.253e+06 1.7094e+06 2.80845 0.44397 0.45880  0.1789  86.187       87 40440170 40440170
40586880 35.17880 35.30196 35.11011  -63.03   91.20  -27.70    3.62    3.87 8.9831e+05 2.3643e+06 2.51408 0.23992 0.20000 0.33348  136.25      480 40440170 40440170
40586881 35.18734 35.27417 35.15372  -67.96   94.95  -56.74    5.64    6.00 5.1535e+06 2.5399e+07 4.50141 0.45315 0.43230  31.828  3892.9      443 40440170 40440170
40586882 35.20201 35.27948 35.16431  -77.28  107.84  -75.02    3.03    3.46 1.0638e+06 3.3094e+06 2.66056 0.35459 0.41900 0.63603  219.06      454 40440170 40440170
40586883 35.15952 35.26517 35.09207  -50.09   71.28   26.21    4.23    5.97 1.5845e+06 9.4094e+06 3.03803 0.29483 0.20000  4.7293  957.94      361 40440170 40440170
40586887 35.08325 35.25315 35.05300  -91.06   73.07  138.07    4.95    5.90 4.6099e+06 1.5131e+07 4.33662 0.45160 0.35260  11.774  1873.5      459 40440170 40440170
40586889 35.14942 35.23782 35.10414   40.60   88.20  184.02    5.43    7.36 5.9803e+06 1.3286e+07 4.72958 0.40068 0.70780  9.1721  1559.2      499 40440170 40440170
40586896 35.19866 35.23677 35.25135   28.71 -169.27  188.34    3.60    3.86 2.5056e+06 4.7676e+06 3.53944 0.47016 0.44560   1.282   366.8      155 40588535 40440170
