# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
12533274 34.90254 35.18855 35.10186 -175.60 -125.34    6.13    8.07    9.38 1.9859e+07 6.254e+07 7.05634 0.68702 0.45880  179.55   13894      163 12541392 12541392
12533296 35.00656 35.05665 35.10862 -175.00  -98.25   73.01   11.25   11.34 6.9225e+07 1.1366e+08 10.69859 0.88638 0.47210  565.41   32300      638 12533971 12541392
12533321 35.08111 34.95594 34.88880 -193.53   41.09   -5.15    8.47    7.99 2.5338e+07 3.0385e+07 7.65352 0.61284 0.65470  44.902    5014      157       -1       -1
12533341 34.99482 35.12511 35.16294 -213.94  -33.67 -254.18   12.81   12.83 1.8056e+08 2.1413e+08 14.72958 1.65512 0.80080  1907.5   78991     1213 12533958 12541392
12533345 34.98975 35.08301 35.11939 -145.49   66.76 -195.13    8.18    9.12 5.9958e+07 8.2523e+07 10.19859 1.17885 0.85390  305.76   20553      502 12533971 12541392
12533397 35.07862 35.14341 34.89093 -226.18   52.99   70.16    8.23    9.27 1.2293e+07 1.4183e+07 6.01408 0.45667 0.57500  10.398  1709.9       70       -1       -1
12533411 35.14559 35.17777 35.16465 -314.08  201.43   70.89    9.44    8.99 2.6859e+07 4.6845e+07 7.80282 0.60224 0.47210  103.09  9239.4      149 12539539 12541392
12533436 35.12138 35.13217 35.04252 -261.62   31.07  159.42   11.58   13.95 1.182e+08 2.5784e+08 12.78732 2.07356 0.31610  2724.9 1.0268e+05      747 12541392 12541392
12533450 35.12506 35.13137 35.18076 -238.44  167.75  176.35    8.32    7.84 3.0831e+07 4.9803e+07 8.17042 0.85795 0.49870  115.95   10074      222 12539390 12541392
12533477 34.78930 35.04430 34.93396 -107.14 -194.05  -33.22    9.50    9.07 9.4563e+07 9.8723e+07 11.87183 1.27164 0.94690  397.14   24911      689       -1       -1
12533517 35.06806 35.09703 35.08135 -141.69 -180.74 -187.17    9.92   10.32 1.1763e+08 2.2502e+08 12.76761 0.98405 0.82740  2098.2   84723     1439 12541392 12541392
12533538 34.96631 35.15952 35.17037  -43.86 -143.01  -28.56    9.32   12.93 2.9127e+07 1.2936e+08 8.01690 0.52408 0.30280  724.81   38773      377 12541392 12541392
12533541 35.06728 35.01431 35.03783 -131.68 -167.45  -67.62   10.28   10.85 1.1763e+08 1.6537e+08 12.76761 1.89253 0.78750  1161.4   54841     1317 12541392 12541392
12533546 35.01006 35.11632 35.13466   13.74 -235.52  -78.79    8.36    8.21 5.3338e+07 5.9451e+07 9.80845 0.80295 0.93360  162.91   12935      512 12533971 12541392
12533555 34.95301 35.10646 35.05159   37.75 -132.66  -57.36    9.91    9.89 1.1366e+08 1.4728e+08 12.62254 1.73084 0.53520  929.78   46566     1113 12541392 12541392
12533557 34.88149 35.04214 35.16372   17.57 -129.37    4.09    8.19    7.59 3.3479e+07 5.8756e+07 8.39718 0.86201 0.36590   54.09  5749.7      269       -1       -1
12533560 35.10589 35.08952 35.19475   99.88  -90.25 -168.53    9.91    9.66 9.8155e+07 1.0774e+08 12.01972 1.78822 0.93360  510.15   29948      615 12541392 12541392
12533570 34.76330 35.07199 35.17031 -119.08 -104.47   79.37   11.31   12.86 4.9169e+07 2.3433e+08 9.54648 0.97376 0.28950  2267.9   89713      324       -1       -1
12533571 34.78197 35.07711 35.20763  -92.66  -99.81   69.12    9.84   14.20 3.6127e+07 1.8418e+08 8.61408 0.70635 0.23970  1428.3   63852      223       -1       -1
12533582 35.04223 34.98487 35.02715  -57.13 -206.19   16.91    8.84    8.53 1.1839e+08 1.4248e+08 12.79437 1.90665 0.93360  872.47   44438     1225 12541392 12541392
12533586 35.01742 35.14244 34.91921  -94.51 -161.51  111.88    8.99    8.99 5.9958e+07 6.2413e+07 10.19859 0.83473 1.00000  165.59   13091      370       -1       -1
12533591 34.91265 35.01328 35.07810  -36.61 -185.57   40.46   10.18   10.24 7.5648e+07 1.0402e+08 11.01972 1.09197 0.47210  258.73   18177      569 12535641 12535641
12533598 35.06496 34.91172 35.06254  -27.10  -63.69   72.60    9.42    9.42 1.3276e+08 1.5094e+08 13.29296 1.67859 1.00000  761.82   40220      937       -1       -1
12533601 35.06459 34.91845 35.12145   -3.57 -119.51   27.36   11.67   11.91 1.1499e+08 1.9643e+08 12.67042 1.71542 0.61490  1616.3   69932     1368 12541392 12541392
12533613 35.13025 35.18841 35.24310  -99.18 -253.88    4.40   14.65   17.93 1.0421e+08 4.4281e+08 12.26197 0.95950 0.36590  7696.4 2.2034e+05      681 12541373 12541392
12533614 35.14839 35.16425 35.13530 -122.06 -280.76   79.58   12.03   11.51 9.362e+07 1.8056e+08 11.83099 1.19693 0.60160    1375   62090      737 12541392 12541392
12533624 34.92725 35.04007 35.19249    9.94 -153.80   54.94   10.20   10.95 1.1386e+08 1.6329e+08 12.62958 1.58761 0.37920  1133.5   53870      800 12541392 12541392
12533632 34.70738 35.13651 34.94573 -181.04  -91.76   68.71   11.13   16.94 5.0113e+07 2.7221e+08 9.60704 0.84635 0.23970  3023.9 1.1085e+05     1712       -1       -1
12533647 34.88480 35.10721 35.25755  -61.03  -67.15   84.86   40.39   45.77 7.7113e+09 2.7499e+10 51.48028 6.12009 0.57500 2.1151e+07 7.2778e+07    82363       -1       -1
12533654 35.02239 35.16946 35.16349  -61.40 -186.81   84.65    8.99   10.27 4.407e+07 1.0925e+08 9.20423 0.91656 0.54850  523.98   30543      337 12541392 12541392
12533688 34.89366 34.94620 35.19828  -55.27   12.72  -39.04    8.15    9.50 2.7803e+07 6.0897e+07 7.89437 0.90558 0.40570   170.6   13382      180       -1       -1
12533717 35.07203 35.13572 35.14285   -5.22    2.11 -123.18    9.87   13.12 2.062e+07 1.0749e+08 7.14507 0.50953 0.25000  507.89   29850      129 12541392 12541392
12533732 35.14156 35.14573 35.16631   42.01  -26.54 -133.36    8.36    9.42 1.5507e+07 7.7981e+07 6.49859 0.56975 0.40570  274.27   18974       94 12541392 12541392
12533779 35.03810 34.96593 34.98541 -137.97  -11.54   -3.20    8.02    7.65 2.062e+07 4.4315e+07 7.14507 0.63211 0.70780  92.667  8542.6      267       -1       -1
12533799 35.08507 34.93672 35.15151 -113.90  -14.94  137.71   11.27   11.47 5.2958e+07 1.0212e+08 9.78451 0.61507 0.40570  460.33   27768      322 12541392 12541392
12533806 35.05000 34.95308 35.08252  -19.50  110.67   74.14    8.53    8.63   8e+07 8.1194e+07 11.22817 1.13950 0.98670  296.38   20087      621 12541392 12541392
12533809 35.02134 34.99672 35.18693  -42.26  181.62    2.19   10.01    9.86 1.0024e+08 1.0207e+08 12.10423 1.32272 0.97340  459.84   27746      592 12541392 12541392
12533821 34.99566 34.98397 35.01003 -101.38   19.85   49.23   12.92   13.39 1.6451e+08 3.2392e+08 14.27887 1.94327 0.61490  4222.7 1.417e+05     1676       -1       -1
12533834 35.02814 34.98911 35.18358    9.40  -35.28  101.70    9.75    9.91 8.1324e+07 1.0137e+08 11.28873 0.94108 0.57500  453.81   27478      673 12533809 12541392
12533837 35.13158 35.09237 35.16804  -45.10  154.23    9.51   10.48   12.75 6.5056e+07 1.7751e+08 10.48028 1.20086 0.41900  1330.7   60613      384 12541392 12541392
12533840 35.02492 35.11855 35.14382  -76.85   24.60  -40.25   13.89   18.38 1.9127e+08 7.9232e+08 15.01127 2.07069 0.45880   23521 5.0099e+05     1797 12533971 12541392
12533847 35.11877 35.21165 35.02561   27.54   -1.96  154.60   11.44   11.65 2.1887e+08 2.2038e+08 15.70141 1.13835 0.97340  2015.7   82263     1400 12541392 12541392
12533850 35.06645 35.15038 35.08670 -184.30 -111.29    4.20   17.53   23.87 2.7127e+08 1.3743e+09 16.86620 1.89708 0.44560   67713 1.0901e+06     3654 12541392 12541392
12533854 34.78354 35.12848 35.07231    7.87   33.02   48.18   11.49   11.49 2.3465e+08 3.7374e+08 16.07324 1.82358 1.00000  2273.8   89884     2017       -1       -1
12533868 34.64601 35.14328 35.04130  -67.94 -164.73  -57.60    9.41   10.36 3.2155e+07 7.407e+07 8.28592 0.79982 0.32930  50.058  5431.3      189 12533920 12533920
12533871 34.65683 35.16234 34.99989  -79.45 -170.50  -34.81   11.38   12.39 7.6972e+07 1.7248e+08 11.08451 1.03022 0.54850  267.49   18628      568 12533920 12533920
12533882 34.67121 35.15556 35.01832  -56.14 -119.39  -23.81   10.34   12.64 4.6521e+07 1.7129e+08 9.37183 1.00336 0.44560  101.73  9149.4      251 12533920 12533920
12533883 34.63134 35.20307 35.08554  -73.47 -127.87  -42.07   10.97   15.64 5.769e+07 3.2925e+08 10.06761 1.45305 0.33930  153.77   12398      349 12533920 12533920
12533894 34.60120 35.21207 35.02669  -82.23 -202.57  -19.79    8.21    8.11 2.4394e+07 3.8014e+07 7.55775 0.74837 0.39240  29.455  3677.2      149 12533920 12533920
12533896 34.61130 35.23311 35.05213  -43.59 -184.42  -42.24   11.64   15.27 6.4676e+07 2.2577e+08 10.45915 0.93714 0.28950  191.51   14569      352 12533920 12533920
12533897 34.61876 35.22842 35.02532  -45.56 -171.91  -26.51    9.60   12.88 3.1014e+07 1.824e+08 8.18732 0.53873 0.28950  46.704  5161.2      234 12533920 12533920
12533899 34.65613 35.22765 35.03046  -42.57 -177.77  -55.24    9.32   11.44 2.9887e+07 1.1751e+08 8.08592 0.70262 0.28950    43.5  4898.4      172 12533920 12533920
12533902 34.67118 35.22435 35.03955  -34.18 -129.31  -14.05    9.08   17.37 2.4775e+07 3.2286e+08 7.59577 0.57218 0.28950  30.343  3758.4      197 12533920 12533920
12533910 34.67085 35.27175 35.08001  -88.53 -128.29  -47.98   11.89   11.84 1.3352e+08 1.6575e+08 13.31831 1.33994 0.80080  770.22   40545      761 12533920 12533920
12533915 34.67201 35.18421 35.01980  -64.07 -187.35  -32.35   11.83   18.75 8.5099e+07 4.1695e+08 11.46197 0.96480 0.33930  324.35   21464      547 12533920 12533920
12533917 34.64137 35.17710 35.04904  -82.11 -151.20  -13.13   13.13   17.53 1.1575e+08 5.6192e+08 12.69859 1.67048 0.41900  585.45   33139      696 12533920 12533920
12533918 34.64196 35.20327 35.03206  -72.00 -179.47   16.73   10.26   13.61 2.2887e+07 1.4751e+08 7.39718 0.52515 0.25000   26.06  3360.6      122 12533920 12533920
12533919 34.63987 35.20554 35.05021  -61.87 -210.21  -91.95    8.17    8.76 1.7211e+07 4.8601e+07 6.72817 0.49988 0.32930  15.077  2247.2      101 12533922 12533920
12533920 34.65358 35.20582 35.04469  -68.93 -156.45  -34.61   47.40   47.40 2.8775e+10 2.9613e+10 79.84648 15.05848 1.00000 2.3057e+07 7.7441e+07   177289       -1       -1
12533922 34.63315 35.20675 35.05511  -45.74 -119.34  -13.53   11.25   13.59 4.331e+07 1.5413e+08 9.15070 0.64239 0.27620  88.676  8270.5      240 12533920 12533920
12533925 34.69107 35.22846 35.05346  -83.01 -148.93   -7.17    8.21   13.64 1.1537e+07 9.1099e+07 5.88732 0.42239 0.16330  6.9944  1277.4       63 12533920 12533920
12533932 34.76490 35.19792 34.97120  -50.49 -173.29  -21.54   17.54   18.10 4.2056e+08 6.3728e+08 19.52394 1.65596 0.73440  6971.3 2.0487e+05     3100       -1       -1
12533933 34.71869 35.16337 35.06030  -39.42 -101.54  -84.34   13.69   14.14 4.2521e+08 4.3066e+08 19.59296 1.92234 0.98670    7120 2.0808e+05     2163 12533920 12533920
12533934 34.72880 35.16346 35.05248  -46.51 -107.96  -89.45   10.18    9.96 9.6451e+07 1.1909e+08 11.94930 1.01275 0.70780   412.5   25616      565 12533933 12533933
12533937 34.70137 35.16513 35.09576  -49.24 -153.67  -34.36    8.79    9.92 1.8535e+07 3.7005e+07 6.89577 0.58894 0.28950  17.383  2495.1      116       -1       -1
12533947 34.96803 35.10163 35.13246   -0.73 -146.13  -49.16    9.18   10.72 4.2366e+07 1.2451e+08 9.08310 1.03282 0.37920  673.49   36735      288 12533971 12541392
12533949 34.95879 35.13863 35.10554   17.12 -178.18   -5.41   18.40   19.79 5.7887e+08 2.2186e+09 21.71690 2.70188 0.62820 1.6983e+05 2.1427e+06     3841 12541392 12541392
12533958 34.99665 35.13335 35.16148   47.70 -154.45   52.44   14.88   15.40 1.6324e+08 2.3571e+08 14.23944 1.55792 0.52190  2293.5   90457      877 12533971 12541392
12533959 34.95179 35.12624 35.12262   39.46 -125.64   42.18    8.91    9.49 3.3282e+07 5.0685e+07 8.38169 0.69715 0.40570  119.93   10327      190 12533971 12541392
12533961 34.92046 35.13263 35.16975   10.21 -188.51   22.62   10.91   11.71 8.7746e+07 1.6033e+08 11.57887 1.03826 0.56180  1094.4   52497      508 12541392 12541392
12533971 34.99334 35.09145 35.15799   34.59 -133.82   16.19   46.10   45.82 1.8141e+10 2.052e+10 68.46056 9.25360 0.96020 1.2101e+07 4.8621e+07   129476 12541392 12541392
12533972 34.99959 35.10596 35.16835   37.40 -128.52  -29.97   11.70   16.23 8.907e+07 5.0056e+08 11.63662 1.34254 0.32930  9739.1 2.6198e+05      501 12533971 12541392
12533973 35.07162 35.04370 35.18062   59.65  -73.21   80.62    8.15    7.58 1.9296e+07 3.108e+07 6.98873 0.42846 0.32930  46.894  5176.7      135 12541392 12541392
12534004 34.82008 35.36417 34.90397 -201.13 -114.20   -1.28   11.32   13.33 9.2859e+07 2.1934e+08 11.80000 1.50960 0.66800  1997.6   81719      426       -1       -1
12534018 34.97418 35.31370 34.91944 -260.50 -125.59  -25.20    8.35    8.12 2.3451e+07 2.654e+07 7.45915 0.66444 0.49870  34.629    4142      158       -1       -1
12534034 35.09018 35.46313 34.86877 -151.45 -221.10  -41.31    8.77    8.77 1.2331e+08 1.2331e+08 12.96901 2.11435 1.00000  661.11   36237      856       -1       -1
12534036 35.07707 35.40528 34.84965 -256.84  -75.36 -104.26   12.81   13.67 2.1577e+08 2.9521e+08 15.62958 2.29474 0.77420  3533.6 1.243e+05     2106       -1       -1
12534044 35.03286 35.36485 35.10258 -334.18  -46.63  -77.04   10.65   10.93 6.8465e+07 8.315e+07 10.65915 1.05496 0.82740  310.24   20774      471 12541392 12541392
12534061 35.14869 35.19182 35.17589 -174.17 -223.84 -158.44    8.40   10.78 1.078e+07 1.2911e+08 5.75634 0.52973 0.30280  722.13   38668      134 12539539 12541392
12534062 35.05666 35.21756 35.12214 -160.43  -44.13 -284.18    8.29    9.33 3.0634e+07 6.3484e+07 8.15352 0.59189 0.33930  184.79   14191      183 12541392 12541392
12534064 35.01718 35.22241 35.17025 -147.85  -48.78 -276.37    8.25    8.04 3.4042e+07 4.949e+07 8.44507 1.03868 0.48540  114.56  9984.4      213 12541392 12541392
12534088 34.88551 35.29718 35.04601 -245.00 -128.65   -3.96   11.14   11.01 6.3732e+07 1.57e+08 10.40845 1.00879 0.48540  1051.1   50963      646       -1       -1
12534105 35.12176 35.18514 35.12477 -204.69  -60.89  -96.21    9.95   12.19 1.7592e+07 9.2983e+07 6.77606 0.49265 0.30280   384.5   24325      165 12541392 12541392
12534107 35.11937 35.25308 35.20689 -187.47 -174.37  -26.66   10.22   10.24 2.1183e+07 6.7014e+07 7.20986 0.44384 0.27620  205.02   15318      188 12539539 12541392
12534109 34.97730 35.41728 35.10504 -143.71 -241.33 -107.60    8.74    9.01 6.393e+07 6.4371e+07 10.41831 1.22512 0.98670  189.78   14472      402 12541392 12541392
12534127 34.98204 35.36394 34.88268 -134.87   -0.84 -147.84    9.13    9.42 6.2986e+07 8.4033e+07 10.36761 1.47196 0.64140  316.59   21086      380       -1       -1
12534129 34.89645 35.32841 34.89117 -155.29  -22.05 -113.13    8.46    8.44 3.8197e+07 7.2751e+07 8.77606 0.97638 0.74770  240.04   17202      263       -1       -1
12534133 35.08911 35.29939 34.91680 -126.57   18.98  -21.83    8.49   10.12 4.6338e+07 9.784e+07 9.35915 1.20797 0.43230  423.99   26138      352 12538278 12541392
12534134 34.92399 35.46389 34.96437 -177.29  -31.97 -165.25    9.09    9.28 7.3197e+07 9.292e+07 10.90000 0.85633 0.74770     384   24302      568       -1       -1
12534144 35.11439 35.25434 35.24993 -346.66  209.08  -67.38   10.06   10.76 6.8845e+07 1.0005e+08 10.67887 1.76129 0.88050  442.54   26974      642 12541392 12541392
12534154 35.06725 35.31889 35.16872 -107.67   24.00 -242.13    9.86   10.35 6.431e+07 9.2728e+07 10.43944 1.07998 0.48540  382.47   24231      418 12541392 12541392
12534167 35.03510 35.20938 35.07156 -267.29   89.70  -56.92   13.56   13.78 1.1348e+08 1.8108e+08 12.61549 1.09258 0.48540  1382.5   62341      751 12541392 12541392
12534188 35.08570 35.22577 35.18317 -216.86  150.77  -18.29   12.07   12.46 3.707e+07 1.7386e+08 8.68873 0.54168 0.33930  1278.7   58862      204 12539539 12541392
12534196 35.02970 35.34924 35.20173 -251.65   73.01 -101.86   11.34   11.90 1.0496e+08 1.4052e+08 12.29155 1.15090 0.84060  849.56   43577      965 12541392 12541392
12534222 34.93282 35.21454 34.93938 -171.58 -167.69   62.59    9.37    9.37 7.0352e+07 8.1131e+07 10.75634 1.27987 1.00000  225.08   16407      524       -1       -1
12534230 34.96528 35.27103 34.78696 -213.23  -87.75   40.59    9.55   10.10 5.4282e+07 9.7145e+07 9.86620 0.89217 0.30280  418.22   25877      602       -1       -1
12534240 35.08325 35.12366 34.88076 -123.98 -198.48   68.78    9.33    9.33 8.4352e+07 8.4474e+07 11.42817 0.95378 1.00000  318.91   21199      726       -1       -1
12534255 35.08244 35.46820 34.85590 -192.88 -122.94   32.94    9.51    9.90 7.6789e+07 1.4545e+08 11.07465 1.11602 0.58830  907.71   45751      644       -1       -1
12534256 35.05614 35.46215 34.92025 -209.50 -109.39   20.59   16.02   16.69 3.0634e+08 4.5972e+08 17.56620 1.65097 0.61490  8270.7 2.3231e+05     2192       -1       -1
12534258 35.09725 35.48576 34.96318 -176.33 -121.76   20.19   10.48   13.68 9.1155e+07 2.8717e+08 11.72676 1.14117 0.66800  3351.1 1.1955e+05      572       -1       -1
12534266 34.89587 35.36907 35.03417 -232.86 -121.38    9.10   11.12   11.70 9.2296e+07 1.206e+08 11.77606 1.24368 0.65470  633.46   35116      704       -1       -1
12534269 34.90841 35.38023 35.02639 -156.82 -121.92   79.90    8.89    8.91 4.1606e+07 5.592e+07 9.02958 1.15316 0.56180  144.84   11864      247 12534625 12534625
12534270 34.91848 35.33431 35.08508 -150.11 -120.02   49.14    9.11    9.62 1.6268e+07 4.9615e+07 6.60141 0.57783 0.30280  115.12   10020       99 12541392 12541392
12534299 34.80965 35.20637 35.19465 -213.90   36.53   92.51    8.44    7.97 3.3099e+07 4.9235e+07 8.36620 0.70867 0.62820  113.43  9911.9      405       -1       -1
12534301 34.73386 35.35817 35.10651 -231.73   -5.77   38.28    9.80   10.42 1.0231e+08 1.5737e+08 12.18732 1.33060 0.52190    1056   51135     1015       -1       -1
12534319 34.86918 35.19692 35.07525 -302.38    2.22   70.28   10.46   10.72 1.2028e+08 1.4131e+08 12.86197 1.67973 0.74770  858.84   43926      862       -1       -1
12534330 34.86083 35.28718 35.30006 -249.46  -75.40   73.35    8.40    8.77 4.5775e+07 5.4789e+07 9.32113 0.71542 0.77420  139.27   11527      763       -1       -1
12534340 34.95299 35.28289 35.16962 -296.54   67.23   38.62    8.92    9.79 9.6451e+07 1.2615e+08 11.94930 2.24994 0.82740  690.66   37421     1180 12541392 12541392
12534354 35.13837 35.28280 35.13862 -162.66   56.93   33.59    8.39   10.05 9.0775e+06 5.3014e+07 5.43521 0.30046 0.23970  130.73   11003       94 12538562 12541392
12534371 35.14649 35.27421 35.21621 -162.74  165.86  173.23    8.67    9.73 2.8183e+07 5.7498e+07 7.92958 0.60587 0.35260  152.79   12339      165 12539539 12541392
12534388 34.65154 35.28339 35.00324  -94.17 -192.57  -77.90    9.19    9.81 7.6972e+07 9.5634e+07 11.08451 1.97345 0.43230  267.49   18628      470       -1       -1
12534404 34.84210 35.21234 35.10024  -65.38  -71.84  -68.96   15.10   18.87 2.4775e+08 6.1272e+08 16.36620 2.18587 0.49870   14358 3.4852e+05     3201       -1       -1
12534437 35.05631 35.14932 35.04123  -66.77 -272.22  -41.08   11.33   11.24 1.7169e+08 1.808e+08 14.48310 0.89406 0.92030  1378.4   62204     1256 12541392 12541392
12534454 34.82262 35.18069 35.02892  -58.14 -195.97  -64.73    8.64    8.64 6.7141e+07 7.3698e+07 10.59014 0.94777 1.00000  205.77   15359      624       -1       -1
12534460 34.87161 35.38480 35.06577   -1.39 -137.72  -50.03    9.16    9.69 5.7113e+07 8.5296e+07 10.03521 0.71705 0.32930  150.83   12223      408       -1       -1
12534469 35.17790 35.21442 35.15435  -20.54  -87.08  -87.44    8.99   11.82 2.1366e+07 6.1779e+07 7.23099 0.72470 0.58830  175.38   13656      216 12537475 12541392
12534474 35.09535 35.24221 35.21934   11.07 -215.79  -94.77    8.61    9.26 2.7423e+07 9.4751e+07 7.85775 0.75735 0.57500  398.66   24981      299 12539539 12541392
12534491 34.96828 35.38348 34.99080   -3.79 -115.08 -145.73    9.56    9.56 1.5239e+08 1.5239e+08 13.91972 2.34037 1.00000  992.79   48867     1111       -1       -1
12534494 34.90580 35.39732 35.08055  -65.91 -119.81  -52.58    8.52    8.09 3.2901e+07 5.6549e+07 8.35070 0.81890 0.64140  147.99   12053      297       -1       -1
12534502 35.09793 35.30659 35.21217  117.09 -118.74  -95.72   10.19   11.14 1.1763e+08 1.5262e+08 12.76761 1.44991 0.39240   995.6   48968      778 12541392 12541392
12534503 35.06454 35.35900 35.22913   77.79 -105.98  -81.59   10.04    9.59 7.8676e+07 8.0883e+07 11.16479 1.07368 0.96020   294.2   19978      725 12541392 12541392
12534508 34.73946 35.06628 34.96731  -94.89 -163.49   24.75   39.93   39.93 9.0577e+09 9.2828e+09 54.31831 5.51290 1.00000 2.5269e+06 1.5533e+07    58006       -1       -1
12534517 34.61152 35.16300 35.04242  -69.30 -126.65   40.15    8.36    8.63 6.1845e+07 6.7709e+07 10.30423 1.82951 0.96020  175.74   13677      441 12533920 12533920
12534529 34.71110 35.08015 35.11230  -57.38 -113.71   44.21   12.17   12.17 3.3423e+08 5.1066e+08 18.08169 1.29137 1.00000  4484.5 1.4811e+05     2505       -1       -1
12534530 34.72631 35.08434 35.10094  -50.57 -112.63   41.76   10.19   11.70 1.1783e+08 1.8432e+08 12.77465 1.12034 0.86720  605.87   33985      989       -1       -1
12534531 34.76015 35.10286 35.15208  -28.98 -114.59   33.80    8.12    8.12 4.0099e+07 5.1534e+07 8.91831 1.08595 1.00000  76.483    7418      354       -1       -1
12534532 34.78542 35.04777 34.97375  -74.03 -105.49   24.39   10.78   10.05 1.2445e+08 1.3075e+08 13.00986 1.51201 0.97340   672.9   36711      733 12534508 12534508
12534535 34.78411 35.05907 35.05994  -78.35 -143.00   34.77    9.58   10.02 6.1662e+07 8.3784e+07 10.29437 1.49811 0.54850  174.74   13620      370       -1       -1
12534540 34.77966 35.12606 35.03315  -75.52 -146.82   24.53   10.00    9.61 1.0175e+08 2.3746e+08 12.16479 0.97631 0.77420  457.08   27624      797       -1       -1
12534546 34.62658 35.19789 35.05334  -35.03  -97.64   28.12    8.57    8.82 7.1873e+07 8.5859e+07 10.83380 1.30789 0.93360  234.51   16910      451 12533920 12533920
12534549 34.76210 35.19213 35.09097  -81.32  -53.93   86.38   11.11   11.48 7.5648e+07 9.6075e+07 11.01972 1.19871 0.89380  409.42   25475     1763       -1       -1
12534573 34.98206 35.25500 35.08268 -147.42 -163.90   80.12   11.80   11.76 9.4183e+07 1.3355e+08 11.85493 1.10459 0.62820  770.51   40557      618 12541392 12541392
12534608 35.12866 35.25572 35.19107   40.09 -167.12   49.92    9.02    8.31 2.0803e+07 4.5709e+07 7.16620 0.58013 0.47210  98.347  8924.6      206 12539539 12541392
12534611 35.12604 35.20428 35.23648   10.11 -102.20   83.63   15.78   22.13 1.1839e+08 1.0143e+09 12.79437 0.97946 0.31610   37789 7.0996e+05     1684 12541373 12541392
12534616 34.93099 35.40351 34.97455 -151.80 -110.37   30.16   10.01   16.04 1.6648e+07 2.4906e+08 6.65211 0.47068 0.26290  2549.5   97777       89 12534625 12534625
12534619 35.00923 35.36339 35.06666 -160.58 -163.17   41.37   13.31   14.99 1.0893e+08 2.5782e+08 12.44507 1.15197 0.54850  2724.5 1.0267e+05      791 12541392 12541392
12534621 34.84280 35.53358 34.92972 -191.61  -73.97  -13.71    8.37    8.79 3.0451e+07 5.2141e+07 8.13662 0.69673 0.54850  126.63   10748      240 12534622 12534622
12534622 34.84855 35.54021 34.93075 -198.87 -105.93    4.85   13.56   13.58 2.0296e+08 4.2382e+08 15.31268 1.50516 0.60160  7075.3 2.0712e+05     1877       -1       -1
12534623 34.90555 35.47424 34.96331 -174.78  -99.66   17.67    8.17    8.65 1.6268e+07 5.6423e+07 6.60141 0.48734 0.43230  147.35   12015       93       -1       -1
12534624 34.88980 35.42368 35.00399 -200.53 -135.66   69.89    9.01    7.98 3.0451e+07 4.5643e+07 8.13662 0.46066 0.58830  98.076  8906.5      184 12534625 12534625
