# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
26096256 35.06695 34.94211 34.95223   -6.91  160.36  151.19    8.10    8.08 4.0662e+07 6.4742e+07 8.96056 1.11604 0.70780  191.88   14590      607       -1       -1
26096259 34.99389 34.98478 34.99473  -20.33  153.04  117.99    9.49   10.55 5.8817e+07 1.0717e+08 10.13380 1.21074 0.57500  505.03   29726      955       -1       -1
26096263 35.00627 35.04254 34.97513  -43.14  153.47   72.64   26.93   28.67 2.6592e+09 5.8618e+09 36.10141 3.10395 0.74770 1.0964e+06 8.4265e+06    33515       -1       -1
26096265 35.02280 35.01482 35.01745  -31.56  142.13  100.58    9.56   10.14 3.4423e+07 6.4554e+07 8.47606 0.68555 0.39240  190.81   14530      803       -1       -1
26096267 35.06668 35.05054 34.88282  -30.42  170.03  144.85   10.09    9.89 5.2197e+07 7.9493e+07 9.73803 0.88686 0.70780  284.57   19495      523 26100083 26100083
26096276 35.20837 35.01892 35.30383  -74.29 -151.21   87.63    8.35    9.80 2.2127e+07 5.2515e+07 7.31549 0.33850 0.43230  128.38   10857      159 26101986 26101986
26096324 34.83049 35.11526 35.14621  -14.10   31.81   59.19    9.20    9.20 7.0732e+07 7.1366e+07 10.77606 1.17161 1.00000  227.42   16532      518       -1       -1
26096349 35.07254 35.03737 34.98985  -27.44  118.91   40.25    8.02    7.87 2.7986e+07 3.5305e+07 7.91127 0.55579 0.76100  59.898  6197.5      344 26102070 26102070
26096358 35.20694 34.96774 35.27338  -32.69  -13.23  -28.02    9.53   10.56 2.0042e+07 6.1085e+07 7.07887 0.46537 0.36590  171.61   13440      122 26101985 26101986
26096374 35.28088 34.97329 35.18803 -165.81  132.80   29.66   13.15   18.40 8.6056e+07 5.0009e+08 11.50423 1.28040 0.28950  9721.6 2.6163e+05      647 26107594 26101986
26096380 35.12522 35.09150 35.06576 -224.35   81.14  140.31    9.21    9.52 5.3901e+07 8.1638e+07 9.84225 0.93921 0.45880   299.5   20242      332 26101986 26101986
26096387 35.17495 35.10998 35.08568 -241.53   88.30  103.28   28.01   28.24 2.2451e+09 2.3407e+09 34.12254 2.99146 0.89380 1.8822e+05 2.3108e+06    16266 26101986 26101986
26096389 35.24513 35.13050 35.09152 -246.75   85.46   87.79    8.67    9.12 4.1606e+07 4.5455e+07 9.02958 1.06064 0.73440  97.302  8854.8      252 26101986 26101986
26096399 35.14751 34.93651 35.25751 -192.63  138.45   73.87    9.96   16.74 2.7423e+07 2.7859e+08 7.85775 0.73834 0.26290  3161.5 1.1454e+05      164 26101986 26101986
26096400 35.20670 35.03296 35.24782 -217.72   89.21  138.39    8.12   10.87 3.0831e+07 1.1171e+08 8.17042 1.06140 0.41900  546.92   31520      434 26101986 26101986
26096410 35.08660 35.07956 35.22572  -73.84  143.05   61.12   13.34   21.80 7.5085e+07 7.9118e+08 10.99296 0.92731 0.23970   23456 4.9998e+05      459 26101986 26101986
26096411 35.19336 35.00943 35.18486  -71.04   89.70   66.92    8.89   10.43 3.0634e+07 9.8221e+07 8.15352 0.56568 0.40570  427.16   26282      525 26101986 26101986
26096413 35.20470 35.04430 35.20201  -41.42   96.39  120.28    8.38    9.06 1.2672e+07 3.8831e+07 6.07465 0.42828 0.27620  71.909  7089.1      129 26101986 26101986
26096416 35.18958 35.09143 35.20283  -90.68  116.09  113.85    8.32    8.46 1.6648e+07 5.0122e+07 6.65211 0.42346 0.40570  117.39   10165      174 26101986 26101986
26096417 35.15070 35.08760 35.28935 -110.27   53.34  175.64   11.91   13.74 1.0269e+08 2.3449e+08 12.20282 1.06040 0.50860  2270.9   89800     1169 26105077 26101986
26096424 35.20216 35.27922 35.16010 -115.58   96.59   57.81    9.74   12.77 2.8366e+07 1.0837e+08 7.94648 0.71223 0.23970  515.89   30195      156 26112013 26111625
26096445 35.61701 34.52188 35.16973 -122.20   77.17  121.53    9.17    9.17 7.2056e+07 9.1279e+07 10.84366 1.00689 1.00000  371.08   23698      581       -1       -1
26096449 35.43758 34.84774 34.99614 -222.42  147.85  107.17    8.02    8.37 5.2958e+07 7.5526e+07 9.78451 0.75949 0.69460  130.47   10986      409       -1       -1
26096476 35.40216 34.78696 35.22700 -107.78 -121.78   59.43    8.81    9.04 6.3549e+07 6.6446e+07 10.39859 1.11042 0.89380   201.7   15135      431 26101986 26101986
26096482 35.32632 34.77657 35.24268 -158.91  122.61  -63.03   10.38   10.30 9.2099e+07 1.0206e+08 11.76761 1.24670 0.89380   459.8   27744      618 26101986 26101986
26096483 35.33953 34.82511 35.32611 -131.50  111.09  -86.66   17.72   17.94 4.3704e+08 5.0138e+08 19.77465 1.52506 0.89380  9769.5 2.6258e+05     2733 26104232 26101986
26096484 35.26764 34.71358 35.18413 -155.81  115.63  104.56   12.06   13.31 8.8127e+07 1.8765e+08 11.59577 1.04584 0.39240  1480.5   65559      844 26101986 26101986
26096495 35.35730 34.73706 35.18563 -198.80   26.74  146.12    8.87    9.13 8.8887e+07 1.0049e+08 11.62958 1.51034 0.70780  446.29   27143      651 26101986 26101986
26096506 35.27337 34.85461 35.29292  -21.81   15.39    8.93    9.02   10.83 3.1958e+07 1.0825e+08 8.26901 1.13101 0.40570  514.81   30148      229 26104232 26101986
26096534 35.60891 34.77361 35.28646 -140.19   30.00  115.78   13.50   13.50 4.3493e+08 5.3845e+08 19.74366 1.99909 1.00000  7435.7 2.1482e+05     3101       -1       -1
26096540 35.38763 35.39949 34.92887  -19.87   47.53   84.64   16.61   16.81 5.3296e+08 5.6616e+08 21.12676 2.35072 0.81410   12337 3.1172e+05     3366 26111625 26111625
26096558 35.21751 34.94950 35.28735 -127.55  138.74 -164.27   10.05   16.12 3.1211e+07 6.5408e+08 8.20423 0.66868 0.32930   16277 3.8219e+05      191 26097694 26101986
26096604 35.21285 34.93239 35.25239 -248.97   71.83  154.36    8.28   10.93 2.7423e+07 1.8746e+08 7.85775 0.87746 0.49870  1477.6   65467      357 26101985 26101986
26096614 35.35881 34.92308 35.23818 -185.11  167.51  124.77   11.68   13.36 4.9169e+07 1.412e+08 9.54648 0.71525 0.37920  857.53   43877      341 26101973 26101986
26096626 35.33368 35.10782 35.24199  -92.05  178.09   28.71   10.38   10.59 3.9901e+07 1.3775e+08 8.90423 0.79963 0.28950  817.71   42369      332 26101986 26101986
26096633 35.35087 34.97142 35.22666  -48.87   48.51   80.58   10.19   10.79 5.2958e+07 9.4685e+07 9.78451 0.83787 0.57500  398.13   24956      398 26101986 26101986
26096635 35.27767 34.97163 35.24414  -95.71  -30.82  151.98   14.91   14.28 5.4662e+07 6.6258e+07 9.88873 0.40276 0.47210   200.6   15075      327 26101986 26101986
26096637 35.30204 34.94298 35.26607  -23.78  -18.63   78.96   11.86   12.90 5.7113e+07 1.4789e+08 10.03521 0.80927 0.31610  937.19   46839      350 26101986 26101986
26096640 35.23461 35.02575 35.21496  -67.64   56.59   37.62   13.31   19.74 7.6211e+07 4.8137e+08 11.04789 1.32287 0.27620  9034.9 2.4791e+05      588 26101986 26101986
26096654 35.25573 34.95474 35.31706 -180.80  -13.15  116.00   12.92   15.71 4.5197e+07 1.0837e+08 9.28169 0.86276 0.70780  515.89   30195      727 26101985 26101986
26096655 35.33285 35.03427 35.27155  -26.96  162.12  114.84    8.53    9.76 1.6268e+07 6.0709e+07 6.60141 0.40293 0.39240  169.59   13324      114 26101986 26101986
26096664 35.30536 35.17574 35.14263 -141.60   53.81   90.10    8.75    8.56 2.6479e+07 3.7005e+07 7.76620 0.93581 0.50860  65.556  6622.9      141 26101986 26101986
26096671 35.44406 35.12161 35.05748  -15.49  100.86  150.54    8.03    8.22 5.4282e+07 8.769e+07 9.86620 0.74458 0.65470  343.58   22393      604       -1       -1
26096674 35.43312 35.10478 35.08007  -90.45  134.53  174.86    8.13    7.97 2.4014e+07 3.3096e+07 7.51831 0.55373 0.72110   52.91  5657.2      371       -1       -1
26096676 35.36078 35.25549 35.25523 -168.84   20.73  150.14    8.57    8.16 2.6479e+07 4.5768e+07 7.76620 0.70828 0.39240  98.591  8940.9      147 26101986 26101986
26096679 35.38581 35.21161 35.17456 -221.89  140.03   24.40    8.91    8.24 3.4986e+07 3.8329e+07 8.52254 0.67555 0.57500  70.135    6960      295 26101986 26101986
26096683 35.22360 35.19946 35.22575  -82.19   58.01   83.92    8.86   11.45 4.0662e+07 1.2179e+08 8.96056 0.89069 0.31610  645.59   35609      324 26101986 26101986
26096685 35.34695 35.33050 35.25130  -31.15    7.56  165.66   10.19   11.20 5.8634e+07 1.3006e+08 10.12254 0.94040 0.52190   732.3   39068      353 26111625 26111625
26096692 35.18978 35.13423 35.19714 -110.74   85.95   75.86   14.98   15.28 1.3806e+08 3.3897e+08 13.46761 1.04433 0.49870  4607.5 1.5109e+05     2656 26101986 26101986
26096693 35.18642 35.14694 35.17008 -116.68   92.77   91.29   11.08   13.24 5.3338e+07 1.4343e+08 9.80845 0.76847 0.22640  883.73   44859      462 26101986 26101986
26096696 35.27958 35.10408 35.27272 -162.37   79.32   42.68    8.02    9.38 1.4183e+07 3.1394e+07 6.30704 0.44290 0.33930  47.809  5250.8      349 26101986 26101986
26096707 35.34615 35.25498 35.21058 -115.52   84.48   81.35   12.60   14.69 1.3466e+08 3.7995e+08 13.35634 1.25510 0.39240  5736.4 1.7751e+05     1360       -1       -1
26096718 35.50053 34.95857 35.03307 -208.43  134.88   71.40   23.03   23.03 2.1549e+09 2.3456e+09 33.65915 6.76585 1.00000 1.6059e+05 2.0564e+06    14858       -1       -1
26096719 35.51465 34.97849 35.03877 -214.51  134.52   48.63    8.74    9.90 3.8775e+07 8.662e+07 8.81972 0.87283 0.44560  71.708  7074.5      225 26096718 26096718
26096720 35.55884 34.95561 34.97682 -198.31  127.12   97.25   12.93   13.01 1.7831e+08 2.1548e+08 14.66761 1.47860 0.93360  1342.2   60998     1152       -1       -1
26096721 35.64277 34.91844 35.01292 -172.39  146.12   52.34   10.68   10.56 1.0439e+08 1.3825e+08 12.26901 1.06891 0.65470   480.2   28644      800       -1       -1
26096722 35.69787 34.86099 35.04554 -154.78  132.70   69.30    8.14    8.14 8.4732e+07 9.4944e+07 11.44507 1.51189 1.00000  321.67   21334      554       -1       -1
26096726 35.65591 34.87905 35.11389 -165.62  137.67   40.85   18.29   18.29 7.869e+08 9.1275e+08 24.05775 2.02048 1.00000   23212 4.9616e+05     5489       -1       -1
26096742 35.64094 34.85291 35.24451 -109.77   66.47   29.79   17.36   17.36 1.1315e+09 1.2775e+09 27.15352 3.97852 1.00000   46623 8.2854e+05     7975       -1       -1
26096746 35.46804 35.03781 35.26256 -183.90   42.15  109.45   11.19   11.12 1.129e+08 1.5972e+08 12.59437 0.96092 0.60160  1086.4   52215     1254 26101986 26101986
26096751 35.51277 35.34758 35.29318  -23.65   41.86   69.01    9.88    9.88 1.3201e+08 1.3201e+08 13.26761 2.00925 1.00000  753.61   39901      857       -1       -1
26096756 35.09861 34.83327 34.91155 -105.31  187.86  106.73    8.59    9.71 3.4042e+07 7.8925e+07 8.44507 0.91578 0.43230  280.68   19299      280       -1       -1
26096759 35.03892 34.92040 35.17593 -223.15  215.77  164.22   10.88   11.32 6.9408e+07 1.2262e+08 10.70845 0.71440 0.47210  654.02   35951      512 26101986 26101986
26096764 35.16704 34.78464 35.29613 -135.89  194.49  -99.15   10.69   10.93 5.4845e+07 1.5915e+08 9.90000 0.93958 0.41900  1079.1   51955      346 26101986 26101986
26096765 35.18677 34.90674 35.19354 -225.99  276.59  -35.54   10.81   12.52 3.5183e+07 9.5066e+07 8.53803 0.48045 0.35260   401.2   25098      230 26107578 26101986
26096766 35.15725 34.83708 35.29445 -121.12  317.59  -52.26   10.98   11.11 3.1211e+07 5.031e+07 8.20423 0.40465 0.45880  118.23   10219      176 26101890 26101986
26096789 35.10523 34.95212 35.13324 -216.21  320.02  151.63   10.50   10.44 6.5056e+07 9.0525e+07 10.48028 0.85562 0.82740  365.22   23422      437 26101986 26101986
26096796 35.13929 34.90995 35.09892  -53.07  322.01   49.45    9.42    9.47 3.4225e+07 7.1459e+07 8.46056 0.61474 0.30280  231.92   16772      428 26101986 26101986
26096812 35.11675 34.79184 35.27108  -80.05  351.61  162.01    8.27    8.59 2.5915e+07 6.1277e+07 7.70986 0.61887 0.47210  172.65   13500      247 26101986 26101986
26096814 35.14094 34.88918 35.33345  -23.95  319.29  110.16   10.33   13.99 1.6648e+07 1.9629e+08 6.65211 0.46522 0.27620  1614.1   69861      124 26101986 26101986
26096820 35.18713 34.91035 35.28431 -148.66  371.28  172.66   10.87   15.38 3.593e+07 2.4108e+08 8.59859 0.61991 0.25000    2395   93383      265 26101985 26101986
26096846 35.13056 35.33156 34.96628  -60.53  211.76   74.07    8.60    8.89 6.6944e+07 1.0509e+08 10.58028 1.25477 0.70780  486.35   28914      685 26112451 26111625
26096852 35.17670 34.92618 35.33027  -83.75  238.34 -157.91   14.07   21.32 6.7704e+07 7.4183e+08 10.61972 0.80491 0.25000   20727 4.5652e+05      414 26103521 26101986
26096873 35.18544 34.94040 35.24428 -274.34  308.77  147.28    8.49   12.27 1.4746e+07 8.6432e+07 6.39014 0.54190 0.22640  334.17   21941       88 26101985 26101986
26096890 35.03399 34.97044 35.05430 -132.30  170.68   64.62    9.71   10.49 8.5479e+07 1.6014e+08 11.47887 1.28513 0.82740  1091.9   52410      963 26101986 26101986
26096897 35.14630 35.01765 35.08208 -247.44  249.67  112.68    8.22    8.06 3.1211e+07 3.984e+07 8.20423 0.70981 0.36590  75.541  7350.7      335 26101986 26101986
26096899 35.09001 34.92085 35.08282  -87.00  245.12  125.19    8.18    8.79 2.4394e+07 4.6526e+07 7.55775 0.68002 0.57500  101.75  9150.7      214 26101986 26101986
26096907 35.08046 34.95504 35.09001 -184.71  314.31  132.98    8.93    9.13 5.7113e+07 8.3526e+07 10.03521 1.15289 0.36590  312.93   20906      402 26101986 26101986
26096919 35.17499 34.99211 35.19918  -23.72  188.97   18.72    8.62   13.17 2.4014e+07 1.6535e+08 7.51831 0.70042 0.33930  1161.1   54833      220 26101986 26101986
26096921 35.16746 34.92426 35.28077 -100.73  195.96  -58.25   10.24    9.04 1.2293e+07 5.0366e+07 6.01408 0.31809 0.28950  118.49   10235       67 26101985 26101986
26096929 35.00518 34.93564 35.30328 -123.26  259.26   12.45    9.48   12.45 3.6127e+07 9.9291e+07 8.61408 0.89546 0.40570  436.14   26687      549 26101986 26101986
26096937 35.09333 34.99904 35.17056 -182.35  195.26  -23.72   18.47   21.14 1.0655e+09 1.6282e+09 26.61408 3.27599 0.88050   93757 1.3847e+06     9120 26101986 26101986
26096938 35.08695 34.98681 35.18999 -217.72  172.00  -17.93   10.37   11.03 6.2408e+07 1.6107e+08 10.33521 0.96809 0.74770  1104.2   52841      517 26096937 26101986
26096941 35.00467 35.01470 35.33842 -143.33  267.32  106.87   10.87   11.66 4.0479e+07 9.5385e+07 8.94648 0.77840 0.43230  403.79   25217      361 26101986 26101986
26096951 35.06756 34.89326 35.31356 -244.40  314.80   80.76    8.05    6.88 1.9662e+07 3.6122e+07 7.03380 0.35129 0.57500  62.587    6401      259 26107219 26101986
26096958 35.14095 34.91908 35.30704    7.76  263.13  113.94   12.53   20.69 6.638e+07 1.0155e+09 10.55070 0.95927 0.36590   37879 7.112e+05      569 26101985 26101986
26096987 35.27961 34.83342 35.25782 -198.29  327.44  -65.29   12.36   13.57 1.3863e+08 2.5279e+08 13.48592 1.30437 0.68130  2623.4   99851     1353 26101986 26101986
26096999 35.28037 34.60544 35.21038 -120.72  282.30  112.57   10.27   10.37 4.7465e+07 1.2217e+08 9.43521 0.79455 0.61490  649.44   35765      298 26101986 26101986
26097001 35.16865 34.75960 35.26135  -85.29  408.82  136.81    8.49    8.79 3.6127e+07 1.0137e+08 8.61408 0.77946 0.61490  453.81   27478      342 26101986 26101986
26097007 35.25027 34.71270 35.07782  -44.97  173.22   92.48   12.94   13.72 6.4113e+07 7.8484e+07 10.42958 0.79672 0.57500  277.67   19147      377 26101986 26101986
26097012 35.24673 34.85082 35.17814 -214.96  236.94   46.64    8.69    9.46 4.0845e+07 7.2873e+07 8.97465 1.14105 0.60160  240.82   17243      324 26101986 26101986
26097025 35.32480 34.79868 35.18744 -256.42  209.80   93.80    9.08    9.30 5.2394e+07 7.1934e+07 9.74930 1.04640 0.66800   234.9   16930     1090 26101986 26101986
26097030 35.27380 34.90932 35.28744 -206.48  361.35   75.43   16.50   18.52 1.9986e+08 6.5474e+08 15.23521 1.63521 0.45880   16308 3.8273e+05     2090 26101985 26101986
26097031 35.25480 34.83632 35.16996  -17.93  254.24  141.11    8.69   12.50 1.8155e+07 1.061e+08 6.84789 0.57112 0.30280   495.4   29309      122 26101986 26101986
26097033 35.22109 34.82349 35.29570 -104.15  191.68  123.73    9.58   10.13 1.7972e+07 5.0873e+07 6.82535 0.34595 0.49870  120.79   10381      166 26101986 26101986
26097052 35.35147 34.83906 35.17696  -35.42  393.86   51.87    9.25    8.87 8.8127e+07 1.0585e+08 11.59577 1.15883 0.86720  493.09   29208      737 26101986 26101986
26097080 35.22577 34.98353 35.28963 -394.60  191.78  133.57    9.26    8.91 2.7803e+07 7.3319e+07 7.89437 0.49375 0.47210  243.66   17392      182 26101985 26101986
26097082 35.27312 34.86206 35.26075 -213.40  198.49 -112.94   10.36   12.49 4.5958e+07 1.3327e+08 9.33380 1.03879 0.36590  767.46   40439      386 26107615 26101986
26097086 35.22929 34.93432 35.20377  -78.90  318.68  -93.59    9.68   11.76 5.7113e+07 1.9028e+08 10.03521 0.92958 0.33930  1520.5   66860      371 26102368 26101986
26097106 35.38113 34.96382 35.14070  -23.69  248.83  102.17   11.16   12.32 7.3197e+07 1.5704e+08 10.90000 1.01837 0.52190  1051.7   50984      632 26101986 26101986
26097133 35.25133 35.03518 35.22400 -167.40  181.67   91.87   10.75   12.71 3.8958e+07 1.0509e+08 8.83380 0.76767 0.27620  486.35   28914      303 26101986 26101986
26097137 35.50156 34.86754 35.19386 -128.38  180.01  134.59    8.68   10.90 2.4958e+07 8.0315e+07 7.61549 0.72361 0.41900  290.24   19780      300 26101986 26101986
26097142 35.28213 34.97839 35.30368 -127.67  189.25   29.90    8.79   10.94 1.2293e+07 5.4282e+07 6.01408 0.29509 0.43230   136.8   11376       71 26101985 26101986
26097145 35.28836 35.13237 35.27054 -115.36  191.69   19.36   11.98   12.61 9.1718e+07 1.6223e+08 11.75211 1.28738 0.47210  1119.5   53379      712 26105069 26101986
26097153 35.21799 35.04447 35.21979  -93.76  384.48   27.44    9.31   10.53 2.2507e+07 9.8657e+07 7.35634 0.33789 0.30280  430.81   26447      149 26101986 26101986
26097160 35.25661 35.05913 35.31756  -72.27  230.71   68.21   12.99   15.38 6.5437e+07 2.8163e+08 10.50000 0.72266 0.37920  3228.1 1.1631e+05      475 26101986 26101986
26097169 35.36904 34.92282 35.26906 -115.03  277.52  106.14    9.72   10.95 3.7254e+07 1.4191e+08 8.70282 0.69755 0.47210  865.76   44186      367 26101973 26101986
26097173 35.22601 34.97740 35.33089  -91.77  399.43  102.40   18.06   27.31 8.9451e+07 1.0292e+09 11.65352 0.69328 0.18990   38864 7.2476e+05      526 26103521 26101986
26097184 35.21798 35.23613 35.26845  -59.60  203.33  106.29    8.64    9.49 2.307e+07 3.7704e+07 7.41831 0.52357 0.82740  67.956  6800.4      196 26101986 26101986
26097192 35.35051 35.10880 35.16783 -100.24  242.40  139.30   45.36   52.84 6.8831e+09 1.5058e+10 49.56620 4.74851 0.50860 6.6938e+06 3.1627e+07    57631 26101986 26101986
26097230 34.94353 34.86098 34.78114  -69.34  139.37  226.95   15.01   15.43 2.1803e+08 2.7859e+08 15.68451 1.46927 0.56180  3161.5 1.1454e+05     1499       -1       -1
26097239 34.86357 34.91204 35.03132  -41.06  183.08  194.39    8.78    9.51 4.1986e+07 6.3737e+07 9.05634 1.08630 0.70780   186.2   14271      533       -1       -1
26097258 35.21229 34.89109 35.28434  -28.96 -127.93  298.05    9.24    9.67 4.5577e+07 9.6577e+07 9.30845 1.20162 0.54850  413.54   25663      295 26101985 26101986
26097259 35.19409 34.82233 35.35683  -93.06   30.58  378.96   17.71   19.43 4.2648e+08 1.0868e+09 19.61408 2.11580 0.54850   43147 7.8265e+05     3009 26101986 26101986
26097283 35.03935 34.67127 35.07677  -19.28  183.09  250.20    8.53    9.15 2.307e+07 4.8606e+07 7.41831 0.58143 0.41900  110.66  9733.5      159       -1       -1
26097284 34.97427 34.68711 35.06575  -83.52  122.34  175.99    9.37    9.74 4.8986e+07 7.8423e+07 9.53380 0.84364 0.74770  277.26   19126      622       -1       -1
26097294 35.21071 34.90316 35.14051  -73.47   48.21  253.38    8.89    8.11 2.2887e+07 4.2178e+07 7.39718 0.61713 0.25000  84.279  7966.9      709 26107594 26101986
26097297 35.19854 34.81429 35.06362 -107.30  155.83  171.23   16.84   19.07 1.8606e+08 5.5081e+08 14.87746 1.30864 0.36590   11703 2.9986e+05     1264 26101986 26101986
26097299 35.03951 34.73939 35.28270 -162.17  120.56  162.38    9.49   10.36 3.9521e+07 9.3621e+07 8.87606 0.66799 0.56180  389.58   24561      294 26106964 26101986
26097301 35.16746 34.87968 35.27069 -223.96   74.99  200.77   10.08   13.39 3.7254e+07 1.9009e+08 8.70282 0.78426 0.39240  1517.7   66767      749 26101985 26101986
26097306 35.14577 34.78775 35.26334  -94.75   27.43  238.73    8.33    9.50 2.4211e+07 4.4629e+07 7.53803 0.73863 0.50860  93.935  8628.4      256 26101986 26101986
26097313 35.10942 34.89908 35.26362 -189.55   72.66  125.38    8.74   11.04 2.062e+07 1.1587e+08 7.14507 0.48973 0.31610  586.64   33188      213 26101986 26101986
26097315 35.19251 34.83977 35.31694  -93.46   99.02  226.40    9.80   15.31 2.1183e+07 2.3269e+08 7.20986 0.69420 0.18990  2237.6   88829      158 26101884 26101986
26097325 35.14015 34.91009 35.27923   17.34   95.64  313.52    8.85    8.26 1.2293e+07 2.1366e+07 6.01408 0.28070 0.68130  22.837  3049.6      138 26101986 26101986
26097326 35.16832 34.77587 35.26092 -121.32  140.71  312.60    8.58   10.76 2.4592e+07 1.0294e+08 7.57746 0.28706 0.31610  467.47   28084      434 26101986 26101986
26097332 34.95708 34.98249 34.87808 -119.94  136.38  206.88   11.36   11.67 1.078e+08 1.4225e+08 12.40141 1.07839 0.62820  869.84   44339      992       -1       -1
26097339 34.96009 35.14542 34.87220  -18.18  155.36  238.80    8.25    7.71 2.0239e+07 2.8742e+07 7.10141 0.51342 0.54850  40.356  4635.4      135       -1       -1
26097347 35.07851 35.00037 34.87810  -48.42  150.13  348.43   13.96   15.09 1.2104e+08 2.0784e+08 12.89014 0.91441 0.26290  637.97   35300      703       -1       -1
26097362 35.16905 34.96939 35.27686 -349.37  124.00  203.96   17.58   18.35 2.438e+08 6.6418e+08 16.27746 1.67132 0.47210   16763 3.9054e+05     1477 26101985 26101986
26097392 34.86777 35.37767 34.97292  -15.75   71.67  369.26   10.29    9.57 7.7915e+07 8.1551e+07 11.12958 0.86036 0.72110  273.83   18951      527       -1       -1
26097417 35.12004 35.15349 34.95480  -32.72  143.89  221.08   12.66   13.95 1.1745e+08 3.0988e+08 12.76056 1.48108 0.45880  3878.4 1.3311e+05      850       -1       -1
26097420 35.16753 35.07337 35.07158  -53.54  152.03  258.72   10.04   10.44 3.1577e+07 6.846e+07 8.23662 0.79920 0.39240   213.6   15787      181 26101986 26101986
26097422 35.19420 35.18377 34.90193 -126.79  184.40  255.78    8.85    9.53 5.107e+07 7.8362e+07 9.66761 1.26653 0.62820  276.84   19105      335       -1       -1
26097433 35.19847 34.93923 35.26082 -232.88  174.86  171.58   10.54   11.90 2.7803e+07 7.2371e+07 7.89437 0.51215 0.23970  237.64   17075      167 26101985 26101986
26097447 35.05416 35.14147 35.19427  -49.20  195.61  165.69    8.44    9.84 2.8183e+07 7.1554e+07 7.92958 1.03934 0.54850  232.52   16804      323 26101986 26101986
26097458 35.19277 35.05443 35.26465  -35.03   91.86  287.99    9.89   13.40 3.7451e+07 2.115e+08 8.71831 0.71499 0.39240  1862.8   77625      359 26101986 26101986
26097460 35.22127 34.94475 35.22570 -138.96    3.36  259.91    9.36    9.80 1.4944e+07 5.938e+07 6.41831 0.49214 0.27620  162.54   12914      226 26102368 26101986
26097461 35.18553 34.98622 35.28261  -79.26   84.98  282.46    9.04   11.80 1.4366e+07 9.4935e+07 6.33521 0.53783 0.30280  400.15   25049      110 26101985 26101986
26097470 35.17035 34.97030 35.19338 -103.31  128.20  321.09    9.00   10.96 2.4014e+07 7.4451e+07 7.51831 0.70269 0.27620  250.93   17772      135 26101986 26101986
26097480 35.19004 35.27378 35.01658 -110.67  143.94  162.20    8.23    8.85 5.3901e+07 9.4812e+07 9.84225 1.65670 0.68130  399.15   25003      658 26111625 26111625
26097509 35.08199 35.18574 35.16900 -105.85  135.86  230.27    8.16    8.21 3.3859e+07 6.0521e+07 8.42958 0.79360 0.47210  168.59   13265      843 26101986 26101986
